order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time_days,delay_vs_estimate,is_late,purchase_day,purchase_month,week_of_year,order_total_value,review_score,customer_state,lat_x,lng_x,lat_y,lng_y
ord_2509b26b819a47c30de117423c7b,cus_c6a1b5b0bf994214197382fa6e53,canceled,2025-01-30 00:43:41.602314,2025-01-30 14:43:41.602314,2025-02-02 14:43:41.602314,,2025-02-08 14:43:41.602314,,,,Thursday,January,5,13396.76,2,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_b1b81de9f0a27e4520fc315863ce,cus_fe9331ed686f43063403884eb41b,invoiced,2025-03-01 03:58:47.008003,2025-03-01 17:58:47.008003,2025-03-03 17:58:47.008003,,2025-03-08 17:58:47.008003,,,,Saturday,March,9,14792.11,2,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_4bdc1d1b81dbb2d901a9a34e718e,cus_049a28e898d22c164aa6627c3c0c,processing,2025-05-30 14:21:50.031987,2025-05-30 19:21:50.031987,2025-05-31 19:21:50.031987,,2025-06-05 19:21:50.031987,,,,Friday,May,22,3217.33,4,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_0bd758c35e197d258d02d76d48c1,cus_5f1d943e6fc030947d78233d0a84,delivered,2025-01-11 12:16:41.412251,2025-01-11 17:16:41.412251,2025-01-13 17:16:41.412251,2025-01-14 17:16:41.412251,2025-01-17 17:16:41.412251,3.0,-3.0,0.0,Saturday,January,2,5440.5,1,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_7840e3c7739fa3054ed0c2594350,cus_bf372237cf82eaf10b656c83ddf2,delivered,2025-03-09 12:23:40.666042,2025-03-10 00:23:40.666042,2025-03-13 00:23:40.666042,2025-03-18 00:23:40.666042,2025-03-19 00:23:40.666042,8.0,-1.0,0.0,Sunday,March,10,13703.29,4,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_4633485139ff7f2eb885ce225e28,cus_2e232e19da627cef1077dbf073cd,delivered,2025-03-26 10:37:57.752920,2025-03-27 05:37:57.752920,2025-03-29 05:37:57.752920,2025-03-30 05:37:57.752920,2025-04-01 05:37:57.752920,3.0,-2.0,0.0,Wednesday,March,13,7348.110000000001,4,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_44b65017e5212d0334d86f58d867,cus_8cde50dd441ad69933346a8029fc,shipped,2024-12-19 22:05:45.453635,2024-12-20 01:05:45.453635,2024-12-23 01:05:45.453635,,2024-12-28 01:05:45.453635,,,,Thursday,December,51,13971.56,3,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_cc9aa5540c5b3cf91373e848e256,cus_514c86eb4eee492127d9833575d6,processing,2024-12-18 01:10:02.921437,2024-12-18 23:10:02.921437,2024-12-21 23:10:02.921437,,2024-12-26 23:10:02.921437,,,,Wednesday,December,51,10839.88,2,Campeche,23.349574490291264,-101.73260301456313,23.349574490291264,-101.73260301456311
ord_faf04eafbc204b839e2cc8063444,cus_9cddd9d52b16853b848701fc7da0,processing,2024-10-10 01:56:18.454961,2024-10-10 15:56:18.454961,2024-10-11 15:56:18.454961,,2024-10-16 15:56:18.454961,,,,Thursday,October,41,1161.15,4,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_662f213413304eeef2a3b6da0e60,cus_f43ccff23d24e405db29e8ef9441,processing,2024-11-02 05:59:19.667297,2024-11-02 22:59:19.667297,2024-11-03 22:59:19.667297,,2024-11-07 22:59:19.667297,,,,Saturday,November,44,13349.12,3,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_cc641040428f6dce038e91d7aa96,cus_c6b01c83a9ae99a03000f77f982e,delivered,2025-02-11 01:30:43.693481,2025-02-11 22:30:43.693481,2025-02-12 22:30:43.693481,2025-02-15 22:30:43.693481,2025-02-18 22:30:43.693481,4.0,-3.0,0.0,Tuesday,February,7,16307.23,3,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_5b58405d8c9eb0469593a5cdcb2a,cus_0bd7d00978b43bc7e2e3aae87b7a,shipped,2025-01-09 09:47:47.835028,2025-01-09 20:47:47.835028,2025-01-12 20:47:47.835028,,2025-01-15 20:47:47.835028,,,,Thursday,January,2,4129.679999999999,4,Baja California Sur,23.18292486893204,-101.51609451941748,23.18292486893204,-101.51609451941748
ord_0b463580d2670afbdfd282027c96,cus_d60f923f9790f7e093e50cf7d53a,shipped,2025-07-26 14:23:34.443076,2025-07-26 22:23:34.443076,2025-07-28 22:23:34.443076,,2025-08-03 22:23:34.443076,,,,Saturday,July,30,2140.7,1,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_675c351a58ac7dd3a36804e96a61,cus_7e9b034dc4ee7381abfaef62d812,delivered,2025-01-06 14:53:23.460664,2025-01-07 07:53:23.460664,2025-01-10 07:53:23.460664,2025-01-14 07:53:23.460664,2025-01-15 07:53:23.460664,7.0,-1.0,0.0,Monday,January,2,11379.5,4,Guerrero,23.383400323809525,-101.80227347142856,23.383400323809525,-101.80227347142856
ord_977113aa63e2c04c578cb733c009,cus_77395deae8f251079cc60ee7c77e,delivered,2024-10-13 03:26:36.351755,2024-10-13 15:26:36.351755,2024-10-16 15:26:36.351755,2024-10-18 15:26:36.351755,2024-10-19 15:26:36.351755,5.0,-1.0,0.0,Sunday,October,41,5782.210000000001,4,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_99112b35cf227b60d2ab9b19b62c,cus_6efb0a1c8fa1d7b0d672ad8307dd,delivered,2025-06-21 10:50:13.022530,2025-06-22 08:50:13.022530,2025-06-24 08:50:13.022530,2025-06-28 08:50:13.022530,2025-06-29 08:50:13.022530,6.0,-1.0,0.0,Saturday,June,25,5651.57,1,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_3d6cb688759b01bf543c3090bc88,cus_2809a30d1cbef0e7139e0363d524,processing,2025-07-14 03:27:24.884506,2025-07-14 06:27:24.884506,2025-07-16 06:27:24.884506,,2025-07-22 06:27:24.884506,,,,Monday,July,29,14529.02,4,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_5e84511fd1f959b064794f4215f9,cus_c45e6415a34a77332b8aacf75212,delivered,2024-10-09 14:55:16.995532,2024-10-09 18:55:16.995532,2024-10-10 18:55:16.995532,2024-10-14 18:55:16.995532,2024-10-15 18:55:16.995532,5.0,-1.0,0.0,Wednesday,October,41,16013.22,4,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_c8630629525d941b3083567e7343,cus_a0f52c9a5cef0a38d3aaa082ef41,delivered,2024-12-12 07:39:29.789150,2024-12-12 08:39:29.789150,2024-12-15 08:39:29.789150,2024-12-19 08:39:29.789150,2024-12-20 08:39:29.789150,7.0,-1.0,0.0,Thursday,December,50,15924.2,5,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_4b6a4424d69eb33b494c89b97fe5,cus_00bf47cc39bbf7501799e9e9ede5,invoiced,2025-08-31 18:12:32.818091,2025-09-01 01:12:32.818091,2025-09-03 01:12:32.818091,,2025-09-08 01:12:32.818091,,,,Sunday,August,35,1595.62,3,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_b45331ffab71133e31db587b5ede,cus_80d5dca21c52d5baf8a5ce236f9a,delivered,2025-02-21 07:04:40.557908,2025-02-21 18:04:40.557908,2025-02-23 18:04:40.557908,2025-02-27 18:04:40.557908,2025-03-01 18:04:40.557908,6.0,-2.0,0.0,Friday,February,8,10078.25,5,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_b22ccbf396dea89777904d519d47,cus_394f90a7016c600e87ee1f83efe5,invoiced,2025-03-21 07:04:30.192325,2025-03-22 02:04:30.192325,2025-03-25 02:04:30.192325,,2025-04-02 02:04:30.192325,,,,Friday,March,12,17210.25,2,Chiapas,23.635797916666665,-101.459738734375,23.635797916666665,-101.459738734375
ord_12d10392643afd418b5d1018192f,cus_b2292b355242fc6515e6bfec583f,delivered,2025-08-07 08:24:14.930570,2025-08-07 20:24:14.930570,2025-08-08 20:24:14.930570,2025-08-09 20:24:14.930570,2025-08-10 20:24:14.930570,2.0,-1.0,0.0,Thursday,August,32,8354.67,4,Yucatán,23.190832088050318,-101.68903866666666,23.190832088050314,-101.68903866666666
ord_15c689642ce0b7f460f73a77f159,cus_cd725ecd48808b0ec25afececaf2,delivered,2025-08-28 04:00:34.948064,2025-08-28 12:00:34.948064,2025-08-29 12:00:34.948064,2025-08-31 12:00:34.948064,2025-09-02 12:00:34.948064,3.0,-2.0,0.0,Thursday,August,35,10264.04,4,Nuevo León,23.55965682159625,-100.81775693427232,23.559656821596246,-100.81775693427231
ord_af2c269cb95297e7135791885f0f,cus_83d62f031705f903846a44d4f574,delivered,2025-08-28 06:26:53.660234,2025-08-29 03:26:53.660234,2025-08-31 03:26:53.660234,2025-09-05 03:26:53.660234,2025-09-06 03:26:53.660234,7.0,-1.0,0.0,Thursday,August,35,11998.56,3,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_50a39287ade56ec19995f7695dc7,cus_bd6de8b383e6cddf4f83505a0a1f,delivered,2025-04-10 20:23:20.327369,2025-04-11 15:23:20.327369,2025-04-13 15:23:20.327369,2025-04-16 15:23:20.327369,2025-04-19 15:23:20.327369,5.0,-3.0,0.0,Thursday,April,15,4444.77,2,Morelos,23.792248505681812,-102.38969035227272,23.792248505681815,-102.38969035227272
ord_6ccbf0f7d63d5e96df67d6f41e92,cus_b9753f34d99fff176ed6ac915d1f,delivered,2024-12-10 05:01:16.117756,2024-12-11 03:01:16.117756,2024-12-14 03:01:16.117756,2024-12-16 03:01:16.117756,2024-12-17 03:01:16.117756,5.0,-1.0,0.0,Tuesday,December,50,9283.26,3,San Luis Potosí,23.456913725388603,-101.99521921243525,23.456913725388603,-101.99521921243523
ord_fc6c216feef9ebbbaa66bdc431a3,cus_63bcbf7c80e6e2170bcf3dd9f414,invoiced,2025-04-18 04:33:39.528626,2025-04-18 07:33:39.528626,2025-04-21 07:33:39.528626,,2025-04-25 07:33:39.528626,,,,Friday,April,16,12125.830000000002,5,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_0e65531240988d0fd0bda72ea313,cus_7121ca8f7fa4adf3fb3b2742cff9,delivered,2024-10-26 02:28:23.031964,2024-10-26 08:28:23.031964,2024-10-29 08:28:23.031964,2024-11-02 08:28:23.031964,2024-11-03 08:28:23.031964,7.0,-1.0,0.0,Saturday,October,43,3341.43,1,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_d8c3204c85c9d7a81327639b7a73,cus_a4e3d70b8c6b6f481adc7aea453f,delivered,2025-05-01 09:36:12.316239,2025-05-02 09:36:12.316239,2025-05-05 09:36:12.316239,2025-05-06 09:36:12.316239,2025-05-08 09:36:12.316239,5.0,-2.0,0.0,Thursday,May,18,8060.63,4,Michoacán de Ocampo,23.06240240883978,-101.80343203867405,23.06240240883978,-101.80343203867403
ord_2a77b0843a7498f04ececf0e8b33,cus_c814f7888e188d9f25cd9a5b84ab,delivered,2025-03-23 06:30:36.558725,2025-03-23 18:30:36.558725,2025-03-25 18:30:36.558725,2025-03-28 18:30:36.558725,2025-03-29 18:30:36.558725,5.0,-1.0,0.0,Sunday,March,12,9234.24,5,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_9e59612ce453544556f93d6aff55,cus_d82d277dca2fd78400a84bb7a177,delivered,2025-03-17 13:02:20.558839,2025-03-18 06:02:20.558839,2025-03-19 06:02:20.558839,2025-03-21 06:02:20.558839,2025-03-23 06:02:20.558839,3.0,-2.0,0.0,Monday,March,12,6079.83,3,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_fb5e3323fa4b5e00292ed1ebc6c9,cus_d9e8f5bbc4c234efb0af113d0802,delivered,2025-03-21 16:51:12.110594,2025-03-21 19:51:12.110594,2025-03-24 19:51:12.110594,2025-03-25 19:51:12.110594,2025-03-25 19:51:12.110594,4.0,0.0,0.0,Friday,March,12,11113.12,4,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_a5f24e619f5c8004e5e0bfee2c1d,cus_858b4e58a6305855b1b4e5979b78,delivered,2024-11-19 20:21:11.034909,2024-11-20 12:21:11.034909,2024-11-23 12:21:11.034909,2024-11-26 12:21:11.034909,2024-11-29 12:21:11.034909,6.0,-3.0,0.0,Tuesday,November,47,10093.55,5,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_5bcebd67c666eb97d03099945b29,cus_b760726c287a6939677becd055dc,delivered,2024-10-11 11:26:40.056533,2024-10-11 17:26:40.056533,2024-10-14 17:26:40.056533,2024-10-16 17:26:40.056533,2024-10-19 17:26:40.056533,5.0,-3.0,0.0,Friday,October,41,8152.27,5,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_afe0fb68cae811cd5fef284e459a,cus_5c173655188cfd8f839b04ac2342,delivered,2025-08-07 23:35:32.387171,2025-08-08 00:35:32.387171,2025-08-09 00:35:32.387171,2025-08-12 00:35:32.387171,2025-08-12 00:35:32.387171,4.0,0.0,0.0,Thursday,August,32,9306.31,1,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_dee134d31213baf2faa54bcb9e57,cus_eb923b02029c5006846963bbcb36,delivered,2025-04-29 11:28:16.783620,2025-04-29 21:28:16.783620,2025-04-30 21:28:16.783620,2025-05-05 21:28:16.783620,2025-05-05 21:28:16.783620,6.0,0.0,0.0,Tuesday,April,18,19051.2,4,Guanajuato,24.053235989637304,-101.6950391761658,24.053235989637304,-101.6950391761658
ord_7d0d352785451b20ea207195adac,cus_69c9f44944f4f3cde7555a86bb3f,delivered,2025-02-28 06:18:27.563369,2025-03-01 04:18:27.563369,2025-03-03 04:18:27.563369,2025-03-07 04:18:27.563369,2025-03-07 04:18:27.563369,6.0,0.0,0.0,Friday,February,9,5201.68,3,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_9dad177ab9fe5ff28be54acb9455,cus_684242c24f7fa988a89130f35dab,shipped,2025-01-22 21:13:13.011132,2025-01-22 23:13:13.011132,2025-01-23 23:13:13.011132,,2025-01-27 23:13:13.011132,,,,Wednesday,January,4,13513.41,2,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_0513f8680e0f4b6779f90e1b26c4,cus_5556b51ad41d833c06da7df8257c,unavailable,2025-08-20 06:41:37.091021,2025-08-21 04:41:37.091021,2025-08-24 04:41:37.091021,,2025-08-30 04:41:37.091021,,,,Wednesday,August,34,13957.18,5,Quintana Roo,23.42597512777778,-100.9369508388889,23.42597512777778,-100.9369508388889
ord_0187d009d5af079ffab260daf5e9,cus_b055a72e7cca501bfb71a3e12568,shipped,2025-03-11 13:52:52.587458,2025-03-11 15:52:52.587458,2025-03-13 15:52:52.587458,,2025-03-18 15:52:52.587458,,,,Tuesday,March,11,4030.31,4,Puebla,23.244168162162165,-101.26584157297296,23.244168162162165,-101.26584157297297
ord_36c2ddc7118e67c2f26b0f29736b,cus_691471a1f42fcbfe513a6e904031,unavailable,2025-03-14 22:57:35.969343,2025-03-15 00:57:35.969343,2025-03-16 00:57:35.969343,,2025-03-24 00:57:35.969343,,,,Friday,March,11,12772.41,3,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_f4460aca90372ef1ceabd0d36484,cus_010381b4960ed7cd52ab97785af8,delivered,2025-06-01 15:55:13.279005,2025-06-01 17:55:13.279005,2025-06-03 17:55:13.279005,2025-06-06 17:55:13.279005,2025-06-07 17:55:13.279005,5.0,-1.0,0.0,Sunday,June,22,4135.7,5,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_da8b4b488b9d6191e700e93859d4,cus_421f564865a03e79679a986beaea,delivered,2025-06-19 12:09:41.680853,2025-06-20 10:09:41.680853,2025-06-23 10:09:41.680853,2025-06-26 10:09:41.680853,2025-06-26 10:09:41.680853,6.0,0.0,0.0,Thursday,June,25,7772.34,4,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_c86f70cc02c49e60d3c2d723b3ea,cus_73cbaf9d29d693233275a739c577,delivered,2025-02-08 07:39:59.221062,2025-02-09 06:39:59.221062,2025-02-12 06:39:59.221062,2025-02-17 06:39:59.221062,2025-02-18 06:39:59.221062,8.0,-1.0,0.0,Saturday,February,6,9671.55,5,Querétaro,23.0446053556701,-102.26899526804124,23.0446053556701,-102.26899526804124
ord_cafd95f93cc4f2c81f41ec855217,cus_b117cbf3fcb26e978ed1270e6134,canceled,2025-06-27 06:08:31.401679,2025-06-27 20:08:31.401679,2025-06-28 20:08:31.401679,,2025-07-03 20:08:31.401679,,,,Friday,June,26,2614.19,5,Zacatecas,23.74903305524862,-101.4842463922652,23.74903305524862,-101.48424639226519
ord_71c1b197b3996f2a170fb31ccf54,cus_8db96dcbe8293f139fe82d588845,delivered,2025-01-20 15:28:58.634345,2025-01-21 06:28:58.634345,2025-01-22 06:28:58.634345,2025-01-26 06:28:58.634345,2025-01-28 06:28:58.634345,5.0,-2.0,0.0,Monday,January,4,8446.64,4,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_ea1e304d8703c1ce64b4236d71e7,cus_7ce654b986880ff3074cca7a5afd,processing,2025-06-06 17:24:15.672179,2025-06-07 15:24:15.672179,2025-06-09 15:24:15.672179,,2025-06-13 15:24:15.672179,,,,Friday,June,23,8751.33,5,Durango,23.173087294392527,-101.6235708317757,23.173087294392527,-101.6235708317757
ord_8bfb63f75c7a859c0c5ad31f9e70,cus_0e48681014a2a285621d90f97535,delivered,2025-07-24 06:31:17.441131,2025-07-24 19:31:17.441131,2025-07-25 19:31:17.441131,2025-07-26 19:31:17.441131,2025-07-27 19:31:17.441131,2.0,-1.0,0.0,Thursday,July,30,18092.89,4,Tlaxcala,23.503681,-101.62337731578948,23.503681,-101.62337731578947
ord_22f6a154a22f63327e0640278652,cus_7b22cb83d1fad89695999a0fc15d,delivered,2025-09-01 12:55:34.131943,2025-09-01 17:55:34.131943,2025-09-04 17:55:34.131943,2025-09-07 17:55:34.131943,2025-09-08 17:55:34.131943,6.0,-1.0,0.0,Monday,September,36,12468.52,4,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_5142d2d497b2b2855749ed361f59,cus_817a486de8e1ec15aa5fd956c848,delivered,2025-01-25 02:45:20.598475,2025-01-25 15:45:20.598475,2025-01-27 15:45:20.598475,2025-01-30 15:45:20.598475,2025-01-31 15:45:20.598475,5.0,-1.0,0.0,Saturday,January,4,6241.51,3,Michoacán de Ocampo,23.06240240883978,-101.80343203867405,23.06240240883978,-101.80343203867403
ord_77af7de9b9bd5a85444d287d1aaf,cus_bd7523eb91062161148ecda34f0e,delivered,2024-10-26 10:03:01.062801,2024-10-26 13:03:01.062801,2024-10-27 13:03:01.062801,2024-10-30 13:03:01.062801,2024-10-31 13:03:01.062801,4.0,-1.0,0.0,Saturday,October,43,9868.75,4,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_8a4d64cf30e9dd785ff7e31c240d,cus_da597ff7b5c2f0c0f624761d5d38,delivered,2025-06-18 11:03:38.251548,2025-06-18 21:03:38.251548,2025-06-20 21:03:38.251548,2025-06-23 21:03:38.251548,2025-06-23 21:03:38.251548,5.0,0.0,0.0,Wednesday,June,25,12441.53,4,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_586c090500580b25650e1813f686,cus_f5874d160dc2a6d31810e75564fe,delivered,2025-06-04 12:43:44.299451,2025-06-04 19:43:44.299451,2025-06-07 19:43:44.299451,2025-06-08 19:43:44.299451,2025-06-09 19:43:44.299451,4.0,-1.0,0.0,Wednesday,June,23,10681.14,5,Hidalgo,24.03804835576923,-101.3147096875,24.03804835576923,-101.3147096875
ord_c184c4c73d42680faf2e2351d60b,cus_3c96c32ea57c39578f41211ee941,processing,2024-09-17 21:41:13.452767,2024-09-18 09:41:13.452767,2024-09-20 09:41:13.452767,,2024-09-23 09:41:13.452767,,,,Tuesday,September,38,20635.83,5,Coahuila de Zaragoza,23.44224857142857,-102.82419057692309,23.44224857142857,-102.82419057692307
ord_b425c3104c23d9c0829404e7ada1,cus_9c748d19efee72035f60f2941119,delivered,2025-08-13 07:58:40.500559,2025-08-14 07:58:40.500559,2025-08-17 07:58:40.500559,2025-08-22 07:58:40.500559,2025-08-22 07:58:40.500559,9.0,0.0,0.0,Wednesday,August,33,9495.49,4,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_3680ed0399a2a1287fd4fc9b41d2,cus_2153e3abe08a33536bb91048ed60,shipped,2024-12-13 15:13:31.402745,2024-12-13 17:13:31.402745,2024-12-16 17:13:31.402745,,2024-12-22 17:13:31.402745,,,,Friday,December,50,15923.54,5,Chihuahua,23.28535389714286,-102.05566077142856,23.28535389714286,-102.05566077142856
ord_a04d8193aab70f28b918dccac081,cus_9a6b7876dcf131108899caffda4e,delivered,2024-09-03 21:55:21.443476,2024-09-04 11:55:21.443476,2024-09-06 11:55:21.443476,2024-09-11 11:55:21.443476,2024-09-12 11:55:21.443476,7.0,-1.0,0.0,Tuesday,September,36,2828.54,3,Sonora,23.287515162436545,-102.50213438071066,23.287515162436545,-102.50213438071066
ord_1a6a29ffc60dff5a53d6a300045c,cus_0a71747eb6bce9cd8869d26f804c,invoiced,2024-10-19 23:58:02.673881,2024-10-20 06:58:02.673881,2024-10-23 06:58:02.673881,,2024-10-28 06:58:02.673881,,,,Saturday,October,42,7663.379999999999,4,Tabasco,23.55964060427808,-101.81757081283422,23.559640604278076,-101.81757081283422
ord_161af77a0042429026f8a3f854a5,cus_d1f4b860a30c1fd1b9f1c78ce757,shipped,2025-04-10 10:21:01.562716,2025-04-11 06:21:01.562716,2025-04-13 06:21:01.562716,,2025-04-20 06:21:01.562716,,,,Thursday,April,15,11726.29,3,Veracruz de Ignacio de la Llave,23.7237853988764,-100.58646290449438,23.7237853988764,-100.58646290449438
ord_0b6ecf47c3a7e0420b69df1f77c6,cus_b898e66da6a0c5a8e48c37061deb,delivered,2025-07-28 10:36:57.495950,2025-07-29 01:36:57.495950,2025-07-30 01:36:57.495950,2025-08-01 01:36:57.495950,2025-08-01 01:36:57.495950,3.0,0.0,0.0,Monday,July,31,13169.14,5,Tamaulipas,23.93780641089109,-101.83519119306932,23.93780641089109,-101.83519119306932
ord_395ebd58a335f0d859dde67d2522,cus_1f71748e80a74356440ee8e87c42,delivered,2024-11-05 22:31:13.871545,2024-11-06 16:31:13.871545,2024-11-07 16:31:13.871545,2024-11-10 16:31:13.871545,2024-11-13 16:31:13.871545,4.0,-3.0,0.0,Tuesday,November,45,4895.620000000001,3,Jalisco,23.030702099502488,-101.95071183582088,23.030702099502488,-101.95071183582088
ord_512ee1399f3a91a8834e729145cf,cus_8e36a7b3217e29edceaa2066d049,delivered,2024-12-01 08:15:15.507554,2024-12-01 21:15:15.507554,2024-12-02 21:15:15.507554,2024-12-05 21:15:15.507554,2024-12-08 21:15:15.507554,4.0,-3.0,0.0,Sunday,December,48,13397.61,5,Aguascalientes,23.972501200956938,-101.61957087559809,23.972501200956938,-101.61957087559807
ord_43bb3fe3ab782c53138f13b9caba,cus_4a958667a1f7871d853535a2e7fc,delivered,2025-07-07 21:54:01.768847,2025-07-08 11:54:01.768847,2025-07-11 11:54:01.768847,2025-07-13 11:54:01.768847,2025-07-13 11:54:01.768847,5.0,0.0,0.0,Monday,July,28,12838.94,4,Distrito Federal,23.9087926,-101.11863047179487,23.9087926,-101.11863047179487
ord_55f3eee8ee4594c53073c096e362,cus_1fe233ab3768f4fabac48b2a83e4,delivered,2025-02-09 15:20:10.897134,2025-02-10 06:20:10.897134,2025-02-13 06:20:10.897134,2025-02-18 06:20:10.897134,2025-02-19 06:20:10.897134,8.0,-1.0,0.0,Sunday,February,6,9917.64,2,Oaxaca,23.266094454054056,-102.44178765945944,23.266094454054056,-102.44178765945945
