customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cus_ad7e8c46ec8c1f1555f6cfaf98d1,f0dc8f681c85de287f88,34181,San Aurelio de la Montaña,Querétaro
cus_b8eac1bedea6d7e27308e87b7d80,5621e356bd6e476750a5,07699,San Gabino los altos,Chiapas
cus_23b0e81b9cb79f647c94ab9d931d,8dcb48a130f4b7555d0f,08673,Vieja Congo,Tlaxcala
cus_9af372fefe27d9ea8a6606888ee7,5786c7c15852cda6cb8c,71151,Nueva Italia,Tamaulipas
cus_ea6b9052bca790185775977ae3d7,fe4d1cb4e5be0d4fe218,10236,San Marcos de la Montaña,Chiapas
cus_8d1559daa6047d2bd0a31ac0903b,86a7986ff35d63780bff,40431,Vieja Arabia Saudita,Querétaro
cus_4146b8196018668eb01cc357e745,72e63d4237b8571223eb,20265,Nueva Guyana,Durango
cus_98d415f126717d0ce22e3cf7b53c,624e7f0e8a426d8f4a4b,57774,San Víctor de la Montaña,Colima
cus_3eae86b7355be3757835bed830cb,faeae39d51d76f2de151,18574,Nueva Côte d'Ivoire,Oaxaca
cus_ef1417eb08c98d3c21b8d3620f2e,367051702f5190ebfe93,38045,Vieja Guinea Ecuatorial,Nayarit
cus_3a5ea6ddceefa4ff44b301ba89ef,15b7b6146edcaae30f02,27850,Nueva República de Moldova,Guanajuato
cus_38423559f11bfac3a06b0c94bf56,1b25a55eec7e6faa6d87,42248,Nueva Mozambique,Aguascalientes
cus_e963b1d5f7cf763b9214e8f49440,8e37550d1e81630d6cda,62970,San Esperanza de la Montaña,Sonora
cus_303365264510d4ea95dfd78e48dc,30c06bc5afd3deb4d2da,86756,Vieja Maldivas,México
cus_4e8283a6b02f2f194dc306ef22df,fe2b22990c9a32a9bf1e,49021,San Miguel los altos,Guanajuato
cus_16ba60dd3d7f2126caaf6749d7cb,f93f5fffd957b8abb764,99516,Nueva Camerún,Tamaulipas
cus_a99f7c46b97595016f16b5b872f4,42700a06de5b71b652a6,02070,San Isabela los altos,Hidalgo
cus_78d561ae837a85b81a698d4e8778,6419b6d2b996241a03cc,36882,Nueva Bahrein,Jalisco
cus_0dcc14738bad1eedab1da54a84fe,94d27049fa2b50d9783e,97836,San Jaime los bajos,Durango
cus_197c92b7014d935e4f022116dce1,32d0d62c1961c4540e59,98799,Vieja República Dominicana,Veracruz de Ignacio de la Llave
cus_7a78190b4cac7be4dc398b7e0595,58e1b085ec2c5a0ad834,74272,San Blanca los bajos,Jalisco
cus_c6f3257c0171bafbf0b833932a77,967eae15cff280ef7ad3,36803,San Juana los altos,Zacatecas
cus_17b63d0c489ce637fc977c00e738,fc4065b646056e798e5c,83946,Nueva Marruecos,Coahuila de Zaragoza
cus_a1ab39980b49a150203f9a20a681,23d7438167e619bda9cd,98773,Nueva Mali,Guanajuato
cus_0f1595e0512c28adabe9b0f82a21,6073156c6132b3ba5b2c,12845,Nueva Cabo Verde,Colima
cus_703be31093d655f3489112416b25,6e59cb3b3b9cfe6de05b,74560,Vieja Zambia,Aguascalientes
cus_4472fd5de8045b53f1768fcc64e8,50ee55c4b7c690a1d235,57727,San Abril los altos,Baja California Sur
cus_c9833577fac6d64e10c0430ca2d6,9c7bb8fcc12c5ab4ee02,57822,San Lorenzo los altos,Distrito Federal
cus_547b2f55f1ad1f742c3ecf4dbb77,9a70dc6a52ccca238bea,68022,Nueva Zambia,Veracruz de Ignacio de la Llave
cus_19c15c26be7a9283ee2455137f39,6895e14800a5b13b5290,35138,Vieja Costa Rica,Nuevo León
cus_5d99ee1e94113ca5917e3b312333,9db27175058827620e8f,05651,Vieja Bangladesh,Michoacán de Ocampo
cus_f4a6338899089f8c8174eb2f519d,a6ff76147f92f86d9377,67819,Vieja Suiza,Puebla
cus_0174aba0632220ff0ecafcae40da,bbdf008e37045616e8cd,50441,San Bernardo los bajos,Tamaulipas
cus_30f626839519e5fbd7c204bd0d48,85899ac1e495ab1955f1,54022,Vieja Zambia,Quintana Roo
cus_40d9571dfbdd550c36002786a5c5,5104017fec98f090f2c8,15529,San Marco Antonio los bajos,Guanajuato
cus_c810c3dc2b6a5fe53e98e4382eb5,84fe2d9b48e467602aa0,00874,Vieja Burkina Faso,Tamaulipas
cus_fbc2c52eed339a810f6463241913,7507ead4e46aeedccec5,06815,San Alicia los bajos,Guanajuato
cus_6541bd2a79b7aec9dc187d9c54d2,23ba953d3ad92156d6b1,91515,Vieja Paraguay,Michoacán de Ocampo
cus_600c493f527a7e807015418d02ff,46aeb16d6542ea6294b1,10255,Vieja Santa Lucía,Sinaloa
cus_969e68dc6ff7a2c2dd5ea3bffe48,9d11b883529bae132890,84977,San Rodrigo los altos,Veracruz de Ignacio de la Llave
cus_beeecdd12eb2c6235a7832dd9599,5467ef85427eaa994d1f,60221,San Andrés los altos,Guerrero
cus_5ae3906f7219bfda9c7cca60d344,0ef9211bcf767b0ba4c9,52807,San Alta  Gracia los altos,Durango
cus_c2fdd25165e32aa5636c4148fb87,1989a078b154f7e6dde8,19747,San Delia de la Montaña,Puebla
cus_d14ce8f3fc541179c32f40cd46f5,e5a30610ff5e2c2fe143,94461,San Maximiliano los bajos,Sonora
cus_c6f2f1f8146cb4ded37fc5efc605,090d1335f4eaec720230,48072,Vieja Yemen,Tabasco
cus_e5d1b17dcb05c636ababcf32c281,cb3c356cca80bb9ae99f,84502,Nueva China,Distrito Federal
cus_6fedf0bae522b298755e2064e21f,a9d32509c965c84c93ce,37499,San Cornelio los bajos,Sonora
cus_22f32b3e78016d3e3b02518ac659,db5713503e63a89999ef,97444,Vieja Arabia Saudita,Yucatán
cus_811c5b39ca000380d036cd8aff83,2ad34c25530f85170b91,51996,Vieja Nueva Zelandia,Yucatán
cus_f0b86d778113e73eaa3440d776f9,b2533a4abf87e60a838e,88170,Nueva Malawi,Quintana Roo
cus_29f159933d1422a77067b904b0f0,06e7720a68e8dd465547,88876,San Débora los altos,Querétaro
cus_809b104e7506a6f93a99ec64974f,6d497fe1ef426fc9f9ad,68673,Vieja Trinidad y Tabago,Baja California Sur
cus_cea99702ad1efec020bd2a7d3502,8b5bc6e6a75e0ef17213,30379,San Abigail de la Montaña,Guanajuato
cus_9f2903290602c76dc48bc4f4bbd5,ff7808f80dff952c559e,83858,San Mariana los altos,Baja California
cus_7e5566198794c634bafcef520e09,8b0c4bfe64268463caab,85950,Vieja Croacia,Morelos
cus_2baebacaf4319b1e82e5f43ad606,53a544c9e743516a9afe,33120,San Paola los bajos,Guanajuato
cus_92798e83b06c25c700d9e31c36f2,d3f12f01f6baed4c6fd1,67434,San Cristian los altos,Chiapas
cus_b62aaba158f1ae7146795e84d3f0,699ed103798e9ca173e1,93009,Nueva República de Macedonia del Norte,Nayarit
cus_e3ffafa782726d597b420666f40a,f284bb5868cda697b814,96176,San Abelardo los bajos,Morelos
cus_58dab2f1646a56af23c1dc4d1bc8,6330631149bd14f8739b,55265,Vieja República Dominicana,Tamaulipas
cus_48e1f081c8fe86ff9a4e8e4ebd11,0001c4d11416edf0ac87,29403,Vieja Montenegro,Zacatecas
cus_dfb0826a9b86a6ff216a0a6cf843,127ee658a838cbe189ee,82444,Vieja Chipre,Oaxaca
cus_d3499c3f869005bc127489fadeed,3c881d3f16b4870b7cee,47870,San Agustín los altos,Chiapas
cus_83d0ba7b5debef58327fa6222b85,19ba7a44166fc94b6fb5,57219,San Francisco Javier los altos,Hidalgo
cus_f93398dcd8a14181ea5d15246aea,204092170e122c91a7f3,61520,San Blanca los bajos,Durango
cus_203e604c452f7bab79d6dd33b848,2f09c35259d8200a9aac,59287,San Conchita de la Montaña,Quintana Roo
cus_77c223c095eef2bd7b9f1ce418fa,70e92766d9c400616ea6,73641,San Lucas de la Montaña,Puebla
cus_f6586d320900ecebc725e9f8f7a4,5ca86702429cc77458e3,35221,Vieja Túnez,Nayarit
cus_d867a87699dd81f34716d54424d0,d092d4a278b3f22a86cd,62828,San Daniel los altos,Querétaro
cus_a78300dd76ee6ef0c2e827dcbb9e,0db42a973770ce4cba3d,13184,San Guadalupe los altos,Colima
cus_d13d08c7f4ac9a0771c00106e28f,4841cb7cb51c535ead86,88033,Vieja Etiopía,Distrito Federal
cus_f88b28efe26a554aae466aef14f3,024991d4b3bb94cc2a6c,64005,San Gabriel de la Montaña,México
cus_ab187809e5884b530352595d66bd,c2a54741c5f31739d5ac,67512,San Luisa de la Montaña,Michoacán de Ocampo
cus_27694fc15209ae20a6ae51a11891,865d03ff89d5af1d41cb,75288,San Ana los altos,Guanajuato
cus_c736a57fc70797daebb5437e36a0,65890e191c463ca5ba5d,33736,San Amalia los altos,Oaxaca
cus_8b6a7417dcb80095ed183fb97862,828eff4390b9030bce8c,38481,San Isabela los altos,Puebla
cus_b6b29de223a45b9fc3ad326d315c,f65c8e7d080facb6d55f,36453,Vieja Honduras,Jalisco
cus_f25541444f210f1d0b9251080bf5,556d8a93793eb1029335,53662,San Anel de la Montaña,Nayarit
cus_d7f0acf72d5329aa15efc1c1f5ec,b8bfa8babac95ebecf8c,15940,San Alma de la Montaña,Baja California
cus_e1387791715b2099a6aea9afb54d,f24fdfac47e1bcdcbeaf,72976,San Miguel Ángel los altos,Jalisco
cus_56bf72923db462ffb06b2627c75e,42f5092b32f51db4cc2e,85966,Vieja Nicaragua,Morelos
cus_29deacba2c45b2bea07c28271968,1100549f67205e3adbd2,68309,San Silvia los bajos,Michoacán de Ocampo
cus_93dd3dbbd533de6eb7490ce100d2,767930d35eedc6ad9ff5,86662,San Estela de la Montaña,Quintana Roo
cus_2c8ecb8d4f520ee4355c898aa275,dfca17ff30949242691e,39921,Nueva Palau,Puebla
cus_ed4a79aba355d40eff79e1fbc454,799faa5ebde647a7a668,46072,San Lourdes los bajos,San Luis Potosí
cus_18cc43db89deaf85b3759913cbf9,e9b72c7d5370fbec6442,12441,San Octavio de la Montaña,Zacatecas
cus_93a0f4ee139fa1a41cfce8a1de91,14e07a3ffe763ded06db,51276,San Adriana los bajos,Chihuahua
cus_9ecbe3ec848063f7a271c493cfd6,6d934a1892976deed07a,35638,San Guillermo los bajos,Zacatecas
cus_8358f717cd4d6692793eb68a8cb9,9ba66f742b0fa5a9de32,39757,Vieja Bhután,Campeche
cus_9c85ff10142001f43453fba5d2ce,c86ab3dbc06dde892e23,52755,Vieja Chile,Sonora
cus_1591eb9275f59afcbeb565cc9e9f,0d65e54ade96cf4e9b09,57108,Nueva Bosnia y Herzegovina,Tabasco
cus_4cf9b4464c93b5db3588a4ccf4ab,ef81b77f2ea7f8c4ca70,70318,San Clemente los bajos,Tlaxcala
cus_0bcc3e8585c33555336dcc39a809,b7e25db50b7d9198cf04,77264,Nueva República Árabe Siria,Guanajuato
cus_6123dbd92bdee57b66c2470e5d24,5ad13fcf194ba5c21c88,58891,Nueva Indonesia,Morelos
cus_b54a470b2a26e664eebb5d868d74,6f9da8ceae1f0374d8c1,02316,Vieja Cuba,Zacatecas
cus_82afc091c5056d26c090cf66b0ae,9da13cde583ce1605c70,23565,Nueva Fiji,Baja California
cus_53b275152a8639545665d0bd8583,c9418ab0f0215dcd3e0d,20519,Vieja Etiopía,Campeche
cus_c69f443932730eea8563e0758507,91ff28b1d693f788ff66,38621,San Concepción los bajos,Chiapas
cus_ccd6e1c325ca4a0ee084d4baa7be,5f7e1d61cba640869752,39798,San Evelio los altos,Sinaloa
cus_ea671ade92d3d198cfa711a27d49,17321713506d801552d1,37419,Nueva Mozambique,Guerrero
cus_63f0c0fbe7389a439443fc330bfa,11c98e60f25e1b4ef69b,11256,Nueva Sudáfrica,Guerrero
cus_b30cd70683d3ffc8cdd3e5904f3d,3675a59e452e386463df,70541,San Nicolás los altos,San Luis Potosí
cus_2e06664d8344897bb2c00e7897fa,3b734d74aabe256e57af,85939,San Ramiro de la Montaña,Guanajuato
cus_a215241b0d3964a87a28ffc3fb43,fa3732881ac9e5ffffe0,52438,San Francisco de la Montaña,Durango
cus_954ed6ca2064d9fcc8c7c8f51a06,11c42b29f82d8b5ac342,25246,San Alma los altos,Guanajuato
cus_816478ae5087824e1faf0d5ba68b,996b15a027cc8d0f7eff,07945,San Gloria los altos,Jalisco
cus_3536170498b6c7e2ef9c0c692783,5863a59d69c134b9c41e,92845,San Amelia los altos,Michoacán de Ocampo
cus_47d6deeaf7657313bb4b8ae35ffd,04c1d90daf02f741e2d5,18712,Nueva Tuvalu,Quintana Roo
cus_d4c5ba82810441907a8075749dbc,a9438285d80a48f22272,23380,Nueva República Democrática Popular Lao,Baja California
cus_c2bacd2db9e88d3c0448506ec8d8,5072020b5028d634aa90,80797,San Olivia de la Montaña,Baja California Sur
cus_cc905b893632535e5bfbec37c6bc,77325d43343b98f35f5a,76256,San Fidel de la Montaña,San Luis Potosí
cus_1ba731b8141d84a948b219e5c374,554658679031f4ab0063,60558,San Aldo los altos,Nuevo León
cus_91a7fbc8c5a370ee7cd516d6b22e,1f5c6840eef1524a7c38,13883,Nueva Argelia,Morelos
cus_07850292740e0e05b1812be9e6c9,6f4bc643893d41209e04,74314,Nueva Palau,Zacatecas
cus_18b739959d71af26234a5c00dd56,5f10f35c104cc9582e91,71315,San Estefanía los altos,Tamaulipas
cus_cd6b78fb797cc0c09fd2ecb3993f,e3194728ddc2c326e033,92781,San Mario los altos,Coahuila de Zaragoza
cus_19c348bfd6e81a0be8ff3f8beca6,bafdd15033622760de55,33025,Nueva Kazajstán,Campeche
cus_bb9423d4c78586794eedf9e3dd9f,8b02597981e8caf1553d,69357,Vieja Palau,Aguascalientes
cus_97fcc09256d6f9a3b98bb16550f8,65a35279a172d49f07ec,05427,San Rosalia los bajos,Tabasco
cus_63c0e40d2af96350e13e404cd8f1,3b006fefbc65d27b8e9a,92468,Nueva Liberia,Tabasco
cus_fccf295c7a9c4fafdb0e1df0ba1f,ab3ecfbd49cf492edbd3,70255,Nueva Tailandia,Hidalgo
cus_e2b4bfc9764527bd79d201fcf884,7b90bbc55e302137657c,86115,San Serafín los altos,Tlaxcala
cus_9a411a8b21f89364b2bb7f2f3cd2,d9de7b11e226d3887a03,29829,San Gustavo los altos,Tamaulipas
cus_abb58086d5f62c73301513a1eb02,ea0af27cbf635dcb3395,72791,Nueva Ghana,Chiapas
cus_7836d760170756f6d5ac79e0bb66,a835ea98d38a4c3b9530,32358,San Carmen los altos,Quintana Roo
cus_65205bd18510a54c6a143f09c541,c103ef074234b4835578,38892,Nueva Bulgaria,Aguascalientes
cus_cf18038e519d6ecf01775ec3c3d3,e9b4f07d65c9269740ea,38772,San Indira de la Montaña,Chihuahua
cus_df3946a76a7accd111a0c4e02cf0,ebe9c4550c455706b5a9,81074,Vieja Chipre,Hidalgo
cus_a63bdc5b5d7047614df8cd594e27,fa491fa9a99c90cfd7e0,67515,Nueva Malawi,Distrito Federal
cus_db70626e44c16473a9954e25ec89,a142dc0cc0485cb30083,05825,San Nayeli los bajos,Hidalgo
cus_803c68645e597df1a5d422ec67b5,4fdeb8b6aeee93e9cae2,22159,San Clara los altos,Nayarit
cus_9193eb1d37a238bf94fdd386c424,ebcc9ae98c7920097615,04319,San Alejandro de la Montaña,Coahuila de Zaragoza
cus_251cadc4e40a8a3994fab8f4ae69,e516befa600bbb94ba81,60395,Vieja Barbados,Quintana Roo
cus_5263447502655ee2e23f412d4e26,e0b83cbf4018987b0992,09612,San Aida de la Montaña,Guerrero
cus_7510e90848cd106f8c031d5511d1,a245cb70f0dd669d8ab8,29067,Nueva Qatar,Durango
cus_8282a4e838652b32b8d7e5407be1,198fce19f25c9eefe29e,40894,San Reynaldo los bajos,Quintana Roo
cus_3875fc12ea99e14124a14184eec6,23e5c906e249c9815d55,22507,Vieja San Marino,Tamaulipas
cus_6d4b4e723be90c6a2753b7e9b415,ae3715a1ba7d27f245ce,26502,San Flavio los bajos,Distrito Federal
cus_a4b809d810dc371ad87c6671218e,7c5697dfd4556585db61,07500,Nueva Belice,Coahuila de Zaragoza
cus_7fc53fb1a2c613057cfe3aad008f,d890ae56bd26fc130293,69173,San Alejandro los altos,Colima
cus_31ec2ac03759827fd22c047cf585,417d49d53abd12340624,30954,San Amanda los altos,Chihuahua
cus_389e32d13cc040d887f2b360f70e,bc0deb7a7bcc81429b07,13951,San Guadalupe los altos,Tlaxcala
cus_8919fc043a0ead9086f6a2a65df5,7fbf00c7db03010c1431,46468,San Leticia los bajos,Querétaro
cus_a4ee506e0bee66d5c72572d965a2,c29a388a6f447123f945,52838,Nueva Gambia,Baja California Sur
cus_6afbd85f6cd22c5cb44ea4f61ced,1303e0fbbbe52445f29b,66120,San Bruno los altos,Morelos
cus_ec4a3fdaf78ed974cd715a71f8fd,4ef9fe78a7c472ef3a6a,00762,Nueva Perú,Hidalgo
cus_5b6c382f340540044d735ea5f0c2,99bfe8b76b63a840806f,68302,Nueva Bolivia,Michoacán de Ocampo
cus_aa00422485587051fda67bb17a28,82f9a10ee802180a234a,15853,Nueva Andorra,Tabasco
cus_4001e8cd71fcd6d3254720e057bd,7041061140450da43956,14838,Nueva Cuba,Baja California
cus_d10a46276100f00a4d2bbe80bc61,0d4895575655802dcff3,53744,Nueva Mozambique,Querétaro
cus_58e522dae65262e0e825777ec7d6,be3ab897be48748f165b,17299,Vieja Angola,Sonora
cus_ab7f6d8fedae8bb13b905fe4eab3,a190c441fb9fb3f6b854,74070,Vieja Barbados,Morelos
cus_0757ad200698bcb123dbdbd2a609,30e6d7c0ffb98f4b40ec,79427,San Gloria de la Montaña,Michoacán de Ocampo
cus_be4957eec5a0bbbbb8e218b6dba0,dc144fa51d505a459090,59763,San Norma los bajos,Sinaloa
cus_7c701615e7b453a84318fce550cc,b2331a8e2b5c48092f44,94399,San Cristian de la Montaña,Veracruz de Ignacio de la Llave
cus_82d28d71618fe13cf52f1c37c1c6,cf2a045930619c73a9c6,63162,San Karina los bajos,Puebla
cus_c3c3e6ef22e90f0460e2084373bc,43268eba9dc051917c8d,98531,San Ana de la Montaña,México
cus_18996a91a7a7e48602b190ffd035,0628652c5df1bac0da81,76450,San Ana María de la Montaña,Veracruz de Ignacio de la Llave
cus_97e06294510148b53046994bc35c,abcaa4835723dea7c470,13417,San Manuel de la Montaña,Veracruz de Ignacio de la Llave
cus_bb968cb7894fb2e5b0bb1c2e8e51,605a8cb894f627f57aa5,14086,Nueva Ucrania,Sonora
cus_199499cc57f3f694f2e1f3672f44,4eff920ed719f5a606dd,69933,Vieja Colombia,Puebla
cus_fee50732f448ca311657956b141b,e6f00c5ff02eb0b1780a,61674,Nueva Zambia,Morelos
cus_3a6674c175ead69c9147c6b6774f,7249785a6f2e38b2b087,32943,Nueva Nauru,Quintana Roo
cus_3559ab8f0a1a706fc1584458d513,116a8212940221f10bad,62855,San Maximiliano los bajos,Yucatán
cus_6ad2b4d5310d761a6a96c61369ef,d7d93cf126f9614a5d11,03121,San Teresa los bajos,Veracruz de Ignacio de la Llave
cus_82574bb29e3b0f4201d8d447e7ab,dd98de8cedfa6d77089c,41375,San Felix los altos,Colima
cus_46834f0fe063d05d6e87807f805c,e55e86fcc38108000752,52771,Nueva Tailandia,Aguascalientes
cus_13798adc62aa91bbcfc182cfe780,c6cf9b903a88bc4be236,78698,Vieja Tonga,Hidalgo
cus_089c57315cb0164dec612330cd1a,60c241ed82de76c0da71,84562,Nueva Croacia,Jalisco
cus_c92e573323804c67d2b1c55982ea,8fd48011107016ca292d,15322,Nueva Italia,Durango
cus_48f114c364988a7724bf53d6d1bf,15fc6e6e68a9ec3293fc,98165,San Gloria los bajos,Tlaxcala
cus_976d2b61b8a98116bc337840a123,f6033b4f84d5c907c142,14231,San Catalina los altos,Guanajuato
cus_072aa08fa5046388cb90290cd30a,a071fc737c48ed51bd1b,41143,Vieja Kiribati,Puebla
cus_d04251118f16fe09f1e0c7f69088,56991e69e12685e8eed2,77155,Nueva Gambia,Jalisco
cus_f535ef071db43695fecbe4f11a42,7b05bb985556b599e6b6,26057,Nueva Paraguay,Oaxaca
cus_5159cfbd4d64ee6665e2ebe76542,69fc599936c13af8e17e,97120,Vieja Austria,Chihuahua
cus_110e31824b765ac9b499b1748c25,9bcbe0a7619996fb9c35,33620,San Aldonza de la Montaña,Sinaloa
cus_7adb85fcd1b1100ab4f853b68f71,0deab61165636fbb63aa,26586,San Nicolás los altos,San Luis Potosí
cus_af00cff4eda9bacf1b7ce376d460,8f1fbedee47524713aad,65400,Nueva Argelia,Baja California Sur
cus_a0eb2dbe9f4fed92aee4a2b4b38e,7029d163c0a98b667acc,22010,San Leonel los altos,Baja California Sur
cus_90f901b49cffee74637b9a75f80c,61cd771fecf349eccd8c,45266,Nueva Eslovaquia,Colima
cus_eb9530d4b180eae0517d5582c842,aed0ab50e2d69ddf5371,33177,Vieja Yemen,Tamaulipas
cus_6e81ced0602724ce7b058b008d46,932b193ccdeffc865b40,25824,San Vicente los altos,Jalisco
cus_0d319301a2d168d007964795b2e5,03cf47755c2861589682,95483,Nueva Kiribati,Chihuahua
cus_06db74c704b2aad173ce2e3a7c82,6c2b06de55f5f8a9e9bb,71092,San Gustavo los bajos,Coahuila de Zaragoza
cus_e2446fd365fb6845f43b7d39d865,ba386744f6475bbfa896,16138,Nueva India,Michoacán de Ocampo
cus_7ba3ef4e826629fe776e2c0f4bab,cf58d3db70ba78b2cc9d,75198,Vieja India,Guerrero
cus_fe6b856108e8855e357bd2e90a6a,ed4f63e850c4c877adef,20051,San Jorge Luis de la Montaña,Baja California
cus_9af10ade0a95ac79f0da52ea9add,3d80703afb180f92f2d0,63229,San Nelly los bajos,Coahuila de Zaragoza
cus_8385e9d9738093c21e9a8258814f,4d0bdd2626fec775bd69,01850,San Mauricio los altos,Yucatán
cus_2c9714a5a74e1be49bf90780ce68,c4fd5935c7e187f99215,81394,San Wendolin de la Montaña,Jalisco
cus_9e334cff581b4d7a0242e66ee1df,364b97cdfeded01b347d,54768,San Oswaldo los altos,Querétaro
cus_961b8ec8a9e170f0291654b75950,b5f0caa9d28c2d793ed8,08830,San Gonzalo los bajos,Zacatecas
cus_89c194363993b1b2cdb4d6723d1b,f11ce9abe4251d11c240,65157,Nueva Liechtenstein,México
cus_96f10f31ff63f0e63e5b4e05369a,43c22cf3d3fba9cb8bae,21768,San Gonzalo los bajos,Guanajuato
cus_ecc73d90e798a341ac9b86006d06,937aebd6aab9355ceb9f,54739,San Vicente los bajos,Sonora
cus_7d0a26c563b92ce464691a638823,eac9539139761b59a239,00048,Nueva Dominicana,Oaxaca
cus_c2ff270012f8f77b6c2499c22a52,c2d10c14ef4a85604647,24956,Vieja Comoras,Jalisco
cus_c69de8ead2e2b3f0034405f050ac,5057aca13a3eb8b61184,48937,San José María los altos,Tabasco
cus_32b3830c3243ead9a9f988b10672,ff7d79e72fd577f30d4c,04603,San Ruby los altos,Baja California Sur
cus_4ce11eed7542bb0b57ccedf48f95,296cd83cbcd2c123a0ed,33141,San Aida los bajos,Sonora
cus_2c6e67eaeda750ebf9a5d1c49baf,35f07b68b01656f6a601,77148,Nueva Argelia,Guerrero
cus_c0934e8e260d02bc117df3b2e677,c250201869ae8625c993,91685,San Trinidad los altos,Veracruz de Ignacio de la Llave
cus_e1f238a2b613efdcb0ec0310a4e8,3fb78b2cc60092caef95,11589,San Alvaro los altos,Tabasco
cus_c4f963af5af015b4c6944b5f73cf,1c509307e5b2b325c260,99577,San Ricardo de la Montaña,Colima
cus_f410f2ed99adeb2545081d96ee70,f01d93dca73dfc60d8a3,42887,Vieja Marruecos,Guerrero
cus_70f19d6578104d117a87d3a20005,0f2262c63ac7e9f49ac7,61824,San Oswaldo los bajos,Tamaulipas
cus_2d26f497dd40125b850f2be7239f,93010bcc6f14e148c966,62368,San Armando de la Montaña,Querétaro
cus_4eea70c872ac54fece4e35024783,d21daa68ce0ca929268e,87653,San Mario los bajos,México
cus_b50c2a02a5127bc10232c024d0f3,1b999310ed290bad6ad6,53907,Nueva Cabo Verde,Morelos
cus_c5e424dc39bf4d7b6aef04e779f9,589506552b4c3c055de5,41371,Vieja Camboya,Sonora
cus_93fc6bd748033388f1c94f63e005,be677cb9486ca87f346a,01330,Vieja Bélgica,Aguascalientes
cus_c7df81e55ddd97961bac923e571d,d3653a6c7bd0c59b1096,25722,Vieja Eslovaquia,San Luis Potosí
cus_1bbacb972b246a39f419c2ce5f02,9930dac31bb52da9c67e,14103,Vieja Jordania,Guerrero
cus_43fe0d8467f7039d45ea3f73854a,cedcdca023e71de0e27d,06553,Vieja Islas Salomón,Querétaro
cus_6c7c59e40f0b866c722f195d04a1,27187c18ba3275eaf9ed,45360,San Noemí de la Montaña,Colima
cus_9f7ab30cc16a8e29ad0596a52394,d548fdd21d0142d9524a,57812,Nueva Marruecos,Coahuila de Zaragoza
cus_5e4f2f88acae8dbb2be1a579f02a,8e32ab1be733635759eb,97138,Nueva Francia,Michoacán de Ocampo
cus_58fe5a3e30986f93e6e1bb28a58f,ca1048b245305b67252a,35090,San Noelia los altos,Baja California Sur
cus_e88c7fe79cdbc1e896d0e17df7f6,cfc8b233c5e39f2daa99,82954,Vieja Congo,Tamaulipas
cus_4002df3497bd743522851668f256,14a351c22236030d0802,06610,Nueva Sudáfrica,Chihuahua
cus_b3f65e2fd57591dde7def06b4e9d,200ca02bfd4cc8ba0c3d,10700,San Ramiro de la Montaña,Sinaloa
cus_b62f9258ca326cbda91313003774,b5254a2a65306308b3c2,49484,Nueva Argentina,Distrito Federal
cus_b025f69416626d20fcb78a93d6a5,00007bfc16d938cff04e,97274,San Olivia los altos,Nayarit
cus_69e5c710df1c5bc63a72a1431ca3,07d6db94701ebe74e6c4,22560,San Cecilia los bajos,Sinaloa
cus_1c097c8220fa2b787e6211af93f0,20a15afe6d8bea0cc487,42971,Vieja Sudán,Quintana Roo
cus_2ef589f432583287d803cba06feb,1094d6ed6a14f6dfcfb4,28539,San Julia los bajos,Nayarit
cus_cf65578348377b36e254b5b3a2bd,fd74e836da09317ebbdc,53047,Vieja Dinamarca,Colima
cus_f8f0697dea27938604e7e1eb9628,651512c3d243f83ce51c,49343,Nueva Jordania,México
cus_cc178706d821d9956f2ceea97b0d,13a6490f8a23e6196dd4,36351,Vieja Francia,Durango
cus_6975ac9d8b17318b61ae5d698e1b,f223be33a036f2d8a0ee,91987,San Rafaél de la Montaña,México
cus_5348ed0757f0a68cecd893a5ccd5,07f53e81619979531bda,78500,San César los bajos,Jalisco
cus_65253c96665328402bcd7e0f1574,42cf39870160a723da95,75093,Nueva El Salvador,Baja California
cus_90df69fb213dab6c28832f8550ee,e37e7410596a1a526218,70594,San Luis Miguel de la Montaña,Distrito Federal
cus_1a204c4571365bbea0e9144b7945,58c2d34bf3ea7f34112a,02058,San Micaela de la Montaña,Tamaulipas
cus_eb2956cdf2e84d0ca0c6f800d366,5c5c5e647189473216bd,43008,Vieja Georgia,Sinaloa
cus_9844788aac64758c9b077a35db6e,1cca3a10c4d168006492,50650,San Micaela los altos,Nayarit
cus_765964195802b5a00af577618d5c,9e8125ffce6c24656f1c,56138,San Vicente los bajos,San Luis Potosí
cus_026825f57a6fc8e765891af0be1e,b96395e4a5a91bf21ed5,93544,San Ivonne los bajos,México
cus_bd2af16e4f71661996ffa19c9660,caeb4a172b7d9cac1d22,30622,San Jacinto de la Montaña,Nuevo León
cus_4c3d43df7764cd93e47686cf99e1,85666db430916a2ec4b7,56756,Nueva Pakistán,Hidalgo
cus_08abf837b6886956350fa2b0be17,06442e62863a001fac1f,43825,San Cynthia los bajos,Colima
cus_30e49cfd8afea3c73ff015dc3d82,40f552554ea5615ad37a,74977,San Irene los altos,Nayarit
cus_7bb4a7d7182e4f25c2392aabb00a,75cff9576c725736daad,96050,Nueva Comoras,Durango
cus_ecb149fd20810b8fcccb36d7a4ef,f7d5a778b50fc2eb27a1,65396,San Ana Luisa de la Montaña,Guanajuato
