geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
74339,27.815837,-116.620719,Vieja Alemania,Jalisco
74339,30.188134,-89.469889,San Modesto de la Montaña,Zacatecas
49765,15.825048,-101.368128,Nueva Suriname,Chihuahua
49765,15.719138,-105.561662,San Rocío los altos,Tamaulipas
41575,23.752892,-110.410157,San Elvia de la Montaña,Tamaulipas
41575,31.51492,-109.895723,Nueva Sudán del Sur,Veracruz de Ignacio de la Llave
25192,17.32626,-92.115386,Nueva Cuba,Aguascalientes
25192,20.603567,-86.575023,San Leonardo de la Montaña,Morelos
25192,15.814428,-113.83264,San Gilberto los altos,Distrito Federal
74345,25.685699,-115.884372,Nueva Ucrania,Sinaloa
74345,25.276715,-110.157921,Vieja Sri Lanka,Chiapas
74345,29.410464,-90.289851,Vieja Zambia,Oaxaca
41581,32.395188,-87.208641,Vieja Japón,Baja California
41581,15.176945,-94.200366,Nueva Croacia,San Luis Potosí
17013,17.695517,-103.962383,San Tomás los altos,San Luis Potosí
98936,16.269448,-109.609552,San Rubén de la Montaña,Durango
98936,19.428507,-108.170009,Nueva Kiribati,Distrito Federal
8830,29.014063,-114.284651,San Minerva de la Montaña,Oaxaca
8830,24.880196,-97.128154,Nueva Uganda,Coahuila de Zaragoza
8830,29.002281,-90.952648,Nueva Letonia,San Luis Potosí
49793,19.392123,-94.949704,San Raúl los bajos,Chihuahua
49793,28.790638,-112.847558,Vieja Congo,Distrito Federal
49793,18.619243,-87.162934,San Teresa los bajos,Nuevo León
66178,22.829703,-115.390421,Nueva Guatemala,Yucatán
66178,30.04416,-97.641795,San Abel los altos,Tamaulipas
17028,17.613167,-96.741476,Nueva Suriname,Guanajuato
17028,22.75655,-113.534395,San Alfredo de la Montaña,Sinaloa
17028,19.753978,-116.512728,Vieja Antigua y Barbuda,Yucatán
17032,21.66126,-88.380871,Vieja Uganda,Tlaxcala
17032,29.411271,-114.188607,Vieja Rumania,México
82569,29.125519,-88.31834,San Ivonne de la Montaña,Oaxaca
82569,26.626181,-106.915587,San Josefina los altos,Sonora
82569,25.323501,-101.349878,San Perla los altos,Baja California
41615,29.966351,-106.36897,Vieja Timor-Leste,Coahuila de Zaragoza
41615,21.528021,-99.896659,Nueva Sudán,Baja California
41615,20.276056,-104.580605,San Esther los bajos,Distrito Federal
17039,28.127193,-86.564152,Vieja China,Distrito Federal
17039,29.97737,-93.212242,San Aurora los bajos,Nayarit
17039,21.624945,-109.421431,Vieja Zimbabwe,Sinaloa
49811,15.124797,-116.351803,Vieja Guatemala,Colima
58007,19.829585,-95.837144,Nueva Barbados,Tlaxcala
58007,25.358745,-114.270689,San Ariadna de la Montaña,Guerrero
58007,20.536934,-93.440998,San Rebeca los altos,Zacatecas
66199,29.250992,-87.464162,San Benito de la Montaña,Colima
66199,28.535397,-103.75499,San Cornelio los bajos,Colima
66199,22.327215,-88.414667,San Alonso los altos,Sinaloa
41624,18.187565,-99.431944,Vieja Ghana,Baja California Sur
41624,20.516858,-116.949666,Vieja Fiji,Baja California
41624,16.820826,-110.074442,San Lucía de la Montaña,Oaxaca
25246,17.512205,-105.483061,Nueva Barbados,Oaxaca
25246,31.428345,-116.302062,San Jesús los altos,Chiapas
90784,15.887216,-109.002374,San Linda los bajos,Tabasco
90784,21.955525,-95.403322,San Sofía de la Montaña,Nuevo León
90784,25.121021,-96.603494,Nueva Honduras,Baja California Sur
677,24.168525,-110.774338,Vieja Haití,Hidalgo
677,28.006775,-98.337061,San Abelardo los altos,Oaxaca
66213,29.690356,-88.119548,Vieja Suriname,Aguascalientes
66213,31.853999,-92.937239,San Iván de la Montaña,Tamaulipas
66213,19.870555,-113.084336,San Amanda de la Montaña,Tabasco
41640,27.072135,-103.983129,San Eloy los altos,Jalisco
41640,30.12507,-91.141268,San Luis los altos,Quintana Roo
41640,16.358992,-90.939591,San Carlota los altos,Jalisco
74409,19.686525,-110.605306,Vieja Fiji,Sonora
74409,23.742814,-93.792074,San Rubén los bajos,Veracruz de Ignacio de la Llave
74409,17.1739,-100.895844,Nueva Tayikistán,Nayarit
25257,29.248278,-114.648687,San Luz los bajos,Hidalgo
25257,17.22905,-98.285751,Vieja República de Macedonia del Norte,Michoacán de Ocampo
58028,23.907995,-89.306398,Vieja Ecuador,Chiapas
58028,21.260024,-105.688169,San Patricio los bajos,Jalisco
90801,17.587703,-90.334384,San Isaac de la Montaña,Sonora
90805,16.107278,-103.344596,San Abril los altos,Puebla
49845,25.140882,-110.683214,San Eloisa los altos,Oaxaca
49845,18.822426,-87.090175,San Caridad los bajos,Colima
49845,21.176002,-107.541963,San Nayeli los bajos,Querétaro
99003,30.951935,-115.650046,San Samuel los bajos,México
99003,18.896969,-95.507051,Nueva Sudán del Sur,Guanajuato
701,18.34356,-99.137169,San Anel los bajos,Puebla
701,31.851172,-115.908677,San Mariana los altos,Jalisco
49858,27.235495,-104.202117,Nueva Bélgica,Quintana Roo
49858,21.117224,-102.730489,San Estela de la Montaña,Oaxaca
49858,17.075207,-88.695975,Nueva Liechtenstein,Yucatán
74437,23.037496,-116.742794,San Estela los altos,Puebla
74437,31.684636,-110.992942,San Elsa los bajos,Nayarit
33478,25.938699,-96.791797,Nueva Qatar,Nayarit
33478,19.228127,-86.749553,Nueva Trinidad y Tabago,Jalisco
58054,27.263422,-99.400987,San Hugo los altos,Puebla
33480,16.032136,-111.896553,Vieja Bahamas,Tabasco
33481,18.918743,-97.765726,Nueva Burundi,Morelos
33481,31.227925,-112.423028,San Francisco los bajos,Tabasco
33481,31.945598,-96.691051,San Blanca de la Montaña,Sinaloa
713,14.620781,-105.584808,San Teodoro de la Montaña,Hidalgo
713,28.421874,-100.482255,Vieja Camerún,Tamaulipas
713,29.159868,-93.812024,Vieja Maldivas,Baja California Sur
8907,22.368551,-101.312145,San Alejandro de la Montaña,Querétaro
8909,18.154325,-112.096315,Nueva Irlanda,Nayarit
66256,30.010082,-95.114708,Nueva Trinidad y Tabago,Aguascalientes
722,16.556611,-113.752938,San Angélica los bajos,Baja California Sur
722,25.362332,-89.347971,San Itzel los bajos,Aguascalientes
722,24.401522,-109.418882,Nueva Bangladesh,Baja California Sur
8915,22.049141,-94.25842,San Magdalena los bajos,Michoacán de Ocampo
8915,30.478537,-92.730788,San Óscar de la Montaña,Querétaro
99026,30.062827,-116.836021,San Ramiro los bajos,Nuevo León
99026,20.153625,-97.078936,Vieja Marruecos,San Luis Potosí
82642,20.11894,-116.92326,San Ramiro de la Montaña,Puebla
82642,16.532877,-95.617591,San Lourdes los bajos,Chiapas
33494,24.385209,-116.341705,San Gerardo de la Montaña,Sonora
17110,20.502167,-106.110295,San Jaqueline de la Montaña,Campeche
17110,29.077677,-97.96414,San Angélica de la Montaña,Aguascalientes
99032,18.713585,-92.72798,San Eric los bajos,Tlaxcala
99032,29.211602,-114.509444,Vieja Cuba,Querétaro
99032,27.383605,-95.060902,San Esperanza de la Montaña,Sonora
728,16.360932,-89.178262,San Esperanza los altos,Campeche
728,21.537304,-107.857109,Vieja Brasil,Campeche
728,28.341245,-104.945877,San Miriam de la Montaña,Tabasco
74458,27.930558,-106.377909,Nueva Nueva Zelandia,Sinaloa
58071,19.311518,-112.934646,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,Distrito Federal
58071,27.073059,-108.969902,San Óscar de la Montaña,Querétaro
99040,16.987217,-87.821851,San Alejandro los altos,Aguascalientes
99040,28.308691,-102.4807,San Diana los bajos,Guerrero
74468,18.760639,-89.516752,San Emilio los altos,Oaxaca
74468,24.58356,-95.130214,Vieja Qatar,Oaxaca
49903,28.031829,-100.068542,Nueva Pakistán,Veracruz de Ignacio de la Llave
99058,19.806361,-94.308985,San Ivonne los bajos,Hidalgo
99058,17.086048,-101.545516,San Bianca de la Montaña,Guanajuato
99058,19.251835,-95.158429,Vieja Hungría,Aguascalientes
762,18.479332,-111.459506,Nueva Noruega,Sinaloa
762,16.508813,-97.83443,San Julio César los bajos,Michoacán de Ocampo
762,29.685595,-89.752442,Vieja Rwanda,Puebla
49918,31.852771,-91.398349,Nueva Angola,Sinaloa
49918,18.861709,-110.485227,Vieja Belice,Guerrero
49922,30.537233,-94.93492,San Jorge de la Montaña,Baja California
17156,28.955984,-88.499013,Vieja República Unida de Tanzanía,Durango
8965,19.567076,-96.076929,San Nelly los bajos,Colima
8966,23.563938,-87.055995,Vieja San Vicente y las Granadinas,Aguascalientes
8966,17.721931,-88.840272,Vieja Zambia,Nayarit
8966,14.905201,-95.895059,San Violeta los bajos,Coahuila de Zaragoza
17158,28.348253,-92.029228,San Francisco Javier de la Montaña,Baja California
82693,17.135594,-106.463194,San Francisco Javier de la Montaña,Sinaloa
82693,27.999694,-95.442525,Vieja San Vicente y las Granadinas,Chihuahua
8970,29.765207,-108.186324,Nueva Turquía,Zacatecas
25355,24.253317,-106.896789,San Iván los altos,Durango
25355,29.316303,-88.455727,San Verónica los bajos,Tlaxcala
58127,22.912557,-105.870459,Vieja Andorra,Guerrero
58127,16.321311,-113.794581,San Rodolfo los altos,Quintana Roo
58127,17.579294,-95.493884,Vieja Colombia,México
49939,23.346625,-111.026485,Vieja República de Moldova,México
49939,17.822345,-116.160888,Nueva Haití,Morelos
90904,29.744366,-111.681203,San Josefina los bajos,Guerrero
90904,16.63498,-113.914159,Vieja Vietman,Baja California Sur
90904,19.351865,-111.809944,San Raúl los bajos,Coahuila de Zaragoza
99097,30.635153,-94.348266,Vieja Andorra,Tamaulipas
99097,23.567719,-102.177328,Nueva Samoa,Puebla
99097,16.481003,-87.798171,San Nadia los bajos,Sinaloa
74533,15.283852,-92.173759,Vieja Austria,Campeche
74533,19.435896,-108.504655,San Socorro de la Montaña,Colima
33573,26.876415,-111.383609,Vieja Uruguay,Chiapas
33573,26.777138,-101.460444,Vieja Burundi,Querétaro
33573,22.241536,-100.688439,Nueva Yemen,Baja California
49968,14.917671,-93.794414,Vieja Rwanda,Veracruz de Ignacio de la Llave
49968,26.318416,-110.496337,Nueva Venezuela,Tabasco
49968,31.226514,-111.252819,San Úrsula de la Montaña,Chihuahua
74549,24.878583,-104.611526,Vieja Ecuador,Morelos
74549,17.618256,-100.246023,Vieja Uruguay,Nuevo León
74550,30.292385,-113.230222,San Alberto los altos,Puebla
74550,29.176342,-115.767383,San Iván los altos,Morelos
829,26.356136,-105.731656,Vieja Estados Unidos de América,Chiapas
74560,32.403002,-108.815312,San Yuridia los bajos,Baja California Sur
74560,24.247085,-106.318067,San Bruno los altos,Chiapas
74560,23.016124,-101.727781,Nueva Andorra,Durango
74565,23.038828,-109.709817,San Concepción los altos,Sinaloa
33615,16.466767,-103.786134,Vieja Chile,Aguascalientes
99151,22.701576,-87.886188,Nueva Yemen,Puebla
99151,17.646859,-104.748065,Vieja Sri Lanka,Jalisco
33617,20.884937,-95.756668,Vieja España,Guanajuato
33617,29.18724,-115.218371,San Francisca de la Montaña,Veracruz de Ignacio de la Llave
82770,23.199734,-94.605475,Vieja Países Bajos,Jalisco
82770,24.120009,-87.161411,Nueva Antigua y Barbuda,Zacatecas
58195,24.715127,-105.857291,Vieja Marruecos,Campeche
58195,27.43487,-115.159803,San Mariano los bajos,Guanajuato
33620,22.398556,-103.319331,San Ivonne de la Montaña,Puebla
33620,28.443515,-108.20801,San María José los altos,Coahuila de Zaragoza
33620,24.126713,-102.753359,San Eloy de la Montaña,Quintana Roo
74578,20.047646,-93.359069,Nueva Eslovenia,Chihuahua
74578,25.731778,-102.874506,San Uriel los altos,Distrito Federal
74578,31.12205,-106.741248,San Estefanía los altos,Tlaxcala
50006,28.208494,-89.565878,San Jaqueline de la Montaña,Querétaro
50006,18.092022,-109.14624,Vieja Yemen,Tamaulipas
58203,31.648959,-112.595529,San Leonel los bajos,Sinaloa
58203,31.513983,-97.027551,Vieja Azerbaiyán,Sinaloa
58203,26.14831,-112.346222,Nueva Hungría,Durango
50012,29.338659,-116.993313,San Maximiliano los altos,Zacatecas
25437,26.801726,-106.63239,Vieja Bhután,Veracruz de Ignacio de la Llave
25437,31.668849,-93.730223,Vieja República Democrática del Congo,Distrito Federal
9052,15.079994,-114.674878,Vieja Malta,Yucatán
74591,19.687607,-104.892035,Nueva Bélgica,Campeche
66404,27.811381,-89.434075,Vieja Brasil,Querétaro
66404,18.893641,-108.267333,Vieja Gabón,Guanajuato
41831,19.856975,-114.72274,Vieja Uganda,Tamaulipas
41831,17.865405,-99.007849,Nueva Jordania,Tlaxcala
41831,29.962195,-92.68093,San Mitzy los altos,Yucatán
74599,30.159902,-116.126069,San Raúl los bajos,Tamaulipas
74599,22.626459,-98.084269,San Claudia los altos,Zacatecas
74599,27.092867,-106.204603,Vieja Micronesia,Nuevo León
874,15.041344,-106.286834,Vieja Antigua y Barbuda,Guerrero
874,24.603471,-112.250492,San Tania de la Montaña,Baja California Sur
874,27.896801,-109.43001,San Jonás los altos,Sinaloa
58218,16.427616,-112.140686,San Dulce de la Montaña,Aguascalientes
58218,18.692584,-90.727472,San Laura los altos,Zacatecas
58218,14.97781,-102.612557,San Raúl los bajos,Puebla
33647,17.340841,-116.116822,Nueva Chipre,Tabasco
33647,14.997243,-112.100877,San Mariana los altos,Sonora
41840,27.698453,-88.604115,Vieja Suriname,Coahuila de Zaragoza
41840,31.97246,-94.38511,Nueva Belice,Sonora
41840,23.513476,-116.575215,Vieja Albania,Chihuahua
9073,15.235422,-108.883515,San Violeta los altos,Aguascalientes
9073,18.632601,-116.607519,Nueva Kenya,Quintana Roo
9074,26.465933,-88.757959,San Salvador de la Montaña,Tabasco
9074,25.634689,-112.827697,Nueva Trinidad y Tabago,Nuevo León
33651,29.414593,-96.475508,San Elisa los altos,Yucatán
66420,31.649181,-100.318545,San Patricio los bajos,Chihuahua
9075,31.024162,-87.55951,San Benito los altos,Guerrero
9075,21.297388,-110.802252,Nueva Italia,Baja California Sur
9075,15.062629,-94.654956,Vieja Barbados,Baja California
66422,31.443232,-87.93724,Nueva Dinamarca,Hidalgo
66422,19.569946,-113.1306,San Maximiliano de la Montaña,Aguascalientes
888,19.444533,-116.917489,San Emilio los bajos,Puebla
888,26.390058,-113.681245,San Miguel Ángel los bajos,Quintana Roo
888,16.944296,-100.664458,Nueva Malasia,Guerrero
66425,20.887885,-105.512574,Nueva Vanuatu,Morelos
66425,28.855887,-115.362256,Nueva Grecia,Colima
66425,16.852941,-114.278163,Nueva Malawi,Sonora
17277,19.539568,-96.133377,Nueva República de Moldova,Tabasco
17277,29.898504,-89.815323,San Camila los bajos,Michoacán de Ocampo
58242,20.672051,-94.656973,San Lucas los altos,Sonora
58242,25.666435,-112.404618,Vieja Mauritania,México
58242,22.85761,-89.163202,San Jorge Luis los altos,Chiapas
82820,20.376453,-96.495049,San Arcelia de la Montaña,Colima
82820,21.695168,-95.35829,San Lorena los altos,Veracruz de Ignacio de la Llave
58245,19.1606,-89.923549,San Concepción de la Montaña,Durango
58245,15.25566,-107.147647,San Diego los bajos,Puebla
58245,19.112576,-90.123989,Vieja Guinea Ecuatorial,Nuevo León
33671,27.423945,-110.805504,San Ilse los bajos,Tamaulipas
33671,20.137671,-98.522246,Nueva Irlanda,Campeche
41870,29.463096,-115.508331,Nueva Montenegro,Durango
911,29.234438,-116.89508,San Irene los bajos,Guerrero
911,23.41139,-116.252935,San Felix los bajos,Yucatán
911,19.363323,-112.324337,San María del Carmen los altos,Sinaloa
58257,23.048767,-98.3119,San Guadalupe de la Montaña,Guerrero
58257,22.611141,-88.4032,San Alma los altos,Puebla
58257,18.081868,-99.894258,San Andrés de la Montaña,Chihuahua
17299,15.330903,-95.04594,San Minerva los altos,Campeche
17299,19.841064,-99.749772,San Estela los bajos,México
33686,19.314508,-92.15228,Vieja Turquía,Tamaulipas
33686,27.838978,-97.418633,San Mario de la Montaña,Hidalgo
91030,28.46505,-95.803515,Vieja Cabo Verde,Zacatecas
91030,31.072054,-97.651822,Vieja Vanuatu,Baja California
91030,14.720509,-95.363102,San María Luisa los bajos,Aguascalientes
99226,19.162126,-111.121694,Nueva Senegal,Colima
99226,21.017636,-101.60063,San Alejandra los altos,Hidalgo
74653,21.626453,-90.293279,San Abigail los altos,Tabasco
25503,15.553818,-103.244517,San Elsa los altos,Guerrero
50080,26.370425,-109.262838,San Abril los altos,Michoacán de Ocampo
58274,31.756081,-91.90596,Vieja Bangladesh,Puebla
58274,22.526754,-102.873271,Nueva Sudán,Guerrero
58274,21.922484,-104.795664,San Trinidad los altos,Oaxaca
17322,23.093452,-109.288454,Vieja España,Distrito Federal
17322,16.727781,-103.963714,Nueva Países Bajos,Chihuahua
33707,30.727998,-99.23918,San Miriam de la Montaña,Campeche
74669,20.697761,-102.919515,Nueva Gabón,Hidalgo
74669,24.03679,-102.731911,San Antonia de la Montaña,Michoacán de Ocampo
99247,28.278409,-104.670482,San Ricardo los altos,Durango
99247,21.37161,-101.580235,Nueva El Salvador,Tlaxcala
99247,25.893559,-92.05236,Nueva Liberia,Zacatecas
41903,27.661813,-111.735478,San Marisol de la Montaña,Campeche
41903,24.223389,-101.332162,San Itzel de la Montaña,Zacatecas
33715,20.334565,-103.081563,San Yeni los altos,Baja California
25525,29.967919,-113.16249,Vieja Etiopía,Veracruz de Ignacio de la Llave
25525,20.721521,-114.453028,Nueva Ucrania,Distrito Federal
25525,15.438571,-86.80606,San Serafín de la Montaña,México
17335,17.718798,-108.757036,Nueva Mauritania,Colima
17335,19.181385,-105.608985,San Óscar los bajos,Chiapas
58295,26.014603,-111.002899,San María Luisa de la Montaña,Sonora
58295,21.818185,-99.748238,San Alta  Gracia los altos,Coahuila de Zaragoza
58295,27.304838,-88.714938,Nueva Turkmenistán,Hidalgo
82873,16.958024,-113.471812,San Abel los altos,Chihuahua
82873,20.576549,-113.307277,San Citlali de la Montaña,Aguascalientes
82873,31.7327,-102.779227,Nueva Togo,Yucatán
50103,28.056041,-105.684106,Nueva Senegal,Zacatecas
50103,29.292708,-96.717325,San Daniel los bajos,Guerrero
41917,17.278003,-113.717353,San Emilia de la Montaña,Campeche
41917,29.444517,-108.891636,Nueva Saint Kitts y Nevis,Oaxaca
41917,25.585558,-106.255097,San Alma los altos,Michoacán de Ocampo
17341,16.104177,-115.362346,Vieja Polonia,Durango
17341,25.543489,-94.854135,San Eric los altos,Quintana Roo
9149,27.729975,-101.56281,Vieja República de Moldova,Nayarit
9149,19.370704,-103.442133,San Ruby de la Montaña,Yucatán
50111,20.875514,-113.39667,Vieja Cuba,Jalisco
50111,19.774038,-103.436699,Vieja Singapur,Puebla
58307,26.981268,-111.205925,Nueva Santo Tomé y Príncipe,Puebla
58307,20.530378,-105.346137,Vieja Eslovaquia,Nuevo León
58307,27.603827,-98.98429,San Ilse los bajos,Durango
33736,29.267549,-102.962133,San Ana los altos,Coahuila de Zaragoza
33736,24.417075,-100.476108,Nueva Kirguistán,Hidalgo
970,17.714748,-89.677009,San David los bajos,Colima
58315,31.656222,-109.279756,San Octavio los bajos,Nuevo León
58315,23.668454,-89.342044,San Julia los bajos,San Luis Potosí
41932,31.878857,-108.014287,San Silvia de la Montaña,México
976,19.266305,-105.896437,Nueva Kazajstán,Sinaloa
976,28.931683,-109.358874,Vieja Países Bajos,Nayarit
82899,29.121421,-102.496353,Vieja Malasia,Coahuila de Zaragoza
82899,29.692272,-91.804048,Vieja Camerún,Tabasco
17368,23.071131,-86.877582,San Wendolin los altos,Jalisco
82904,23.838984,-116.569636,San Joaquín los bajos,Nayarit
82904,25.504894,-98.43689,San Asunción los bajos,Sinaloa
25562,25.929993,-112.699378,San Alonso los altos,México
25562,29.701841,-89.660817,Nueva Mauricio,Sonora
25562,27.516018,-87.529052,Nueva Panamá,Guanajuato
66522,22.379558,-89.390902,San Aida de la Montaña,Baja California
99292,16.41462,-94.281368,San Ilse los altos,Baja California
