order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_614409b644bcc6b91c979d0496b3,1,debit_card,1,4396.23
ord_e01d45b6365a99df52318467a03c,1,paypal,1,3334.21
ord_a422e9cdb0a369f068a43db284b0,1,voucher,1,3552.81
ord_d5a21735fa61ebc94b76f1ec48f7,1,voucher,1,1369.11
ord_303f777aaa5dfee84a3070ae29b2,1,credit_card,1,2065.37
ord_112070ceb59e71aecf62c909f381,1,paypal,1,4021.73
ord_7c1ee62967d240389ea3dc4aa52c,1,debit_card,1,3088.41
ord_0db5f44e5e6c254ae8939bd49294,1,credit_card,1,664.7
ord_316c412328bcce6692fbbe9aba4c,1,paypal,1,706.5
ord_316c412328bcce6692fbbe9aba4c,2,mercado_pago,6,963.41
ord_7c479dd8ad06821d4e1f74ac9b3d,1,boleto,1,4257.07
ord_dcb293c4b85116dc6279d1873d84,1,paypal,1,387.16
ord_f0e034942e465e6b9ce884228d73,1,mercado_pago,12,2315.45
ord_f0e034942e465e6b9ce884228d73,2,voucher,1,1545.08
ord_bbe73d9614c2d0a5c3be87577c08,1,paypal,1,831.15
ord_1bee3fb8f4f3bd189e27661a7296,1,mercado_pago,6,2106.22
ord_1bee3fb8f4f3bd189e27661a7296,2,voucher,1,1296.44
ord_39e477ab35bd5366a1712f4c3866,1,credit_card,3,2319.96
ord_39e477ab35bd5366a1712f4c3866,2,paypal,1,993.51
ord_ba623f42d22607869891aae39950,1,debit_card,1,711.59
ord_9e0d1de6a6065742ac9236d77054,1,voucher,1,3631.72
ord_4b0c7ad47d3a26976946dd5fbbda,1,boleto,1,1078.75
ord_af7461c8fbd06122b9493e351193,1,debit_card,1,1067.0
ord_b8a3daa639169c9b466cebb553b9,1,credit_card,3,1303.36
ord_62bcffb0fff448255617806d2951,1,mercado_pago,12,1766.56
ord_62bcffb0fff448255617806d2951,2,mercado_pago,3,1504.27
ord_603f0c2db398b236501da990fe6e,1,mercado_pago,3,2921.08
ord_eec7ba58d9115029eb26cc4139b3,1,paypal,1,472.56
ord_3e374ddfcdb7ab4291d39c5260b1,1,voucher,1,3894.08
ord_de5ac8a1f1b23e9b8af7ad94f065,1,voucher,1,2263.23
ord_de5ac8a1f1b23e9b8af7ad94f065,2,voucher,1,1478.96
ord_0943e23cf3d01d1d76e46672473e,1,debit_card,1,3025.75
ord_6165ea7e24d74dda2b42f4b9ce28,1,boleto,1,3078.29
ord_e148dc7b4b0bcbd9c70d30a78284,1,credit_card,6,1768.67
ord_d6c29076a87e4059bd54ce25645e,1,boleto,1,2698.87
ord_dab9bfc1a79071edd41060e2221d,1,debit_card,1,4780.24
ord_f4e9dae91ef425cb513a9dd7d74b,1,credit_card,3,4448.52
ord_56bad8c3c1a117097223b319c0e5,1,credit_card,1,2891.9
ord_4ee046e50bf6bc1bd786a1dc8996,1,paypal,1,706.82
ord_60f7ea63d0235dbc3248326ed158,1,debit_card,1,2658.98
ord_65c23790f763693190b5ba218093,1,debit_card,1,3263.17
ord_6349ebf450805bb1b7f48bf52bf1,1,boleto,1,2878.91
ord_97fc0d5ce8859a478081434d8ff0,1,mercado_pago,2,2099.01
ord_58b54bbb1027de75aef25ec83c8d,1,boleto,1,272.92
ord_bf43418219f7cf09378696677c93,1,paypal,1,1821.79
ord_fa28b1e25da125e7288d68393c99,1,paypal,1,3969.71
ord_c80c4c51a8a758bffe80bbac0b80,1,debit_card,1,479.44
ord_c80c4c51a8a758bffe80bbac0b80,2,voucher,1,1250.39
ord_a67d2efffd3c25ba09519e77002c,1,paypal,1,2995.86
ord_c898a698571f2bd942ee4fbb69d3,1,credit_card,3,3070.43
ord_c79aba47ed9d127c6044e180c694,1,paypal,1,2750.76
ord_a37c8150d9f3fa3b50b1b5d3914f,1,debit_card,1,1596.19
ord_098e09a26359b568d12058997c2d,1,boleto,1,3743.13
ord_9f5692a562a8a5b1eb4cb0beb693,1,voucher,1,374.76
ord_0d777a5fd8da83ae115575f9344d,1,mercado_pago,12,2218.99
ord_71ceb3db4e071e7b6f25d73c8fe2,1,credit_card,6,1669.12
ord_c1ebd7f723b2b75a3adc99010f11,1,voucher,1,3421.04
ord_7a70978b03697113f928fb5fe7d5,1,credit_card,3,1249.34
ord_7a70978b03697113f928fb5fe7d5,2,boleto,1,1746.19
ord_1c1c0d4aa152b0e91dda9767af00,1,boleto,1,892.73
ord_0d3d226cb2106d86d779c0fa7f61,1,boleto,1,1338.8
ord_0d3d226cb2106d86d779c0fa7f61,2,debit_card,1,1896.55
ord_b32e283cd982c0b6584f8f86353c,1,voucher,1,1635.8
ord_9bed4d82c081fd5d9e7a879be9ed,1,voucher,1,3582.09
ord_c75dbe4435a4fab33cc89eb7409c,1,paypal,1,2277.54
ord_277ea0cbd1fc8a7ae7767d720f5e,1,paypal,1,4985.75
ord_347207403576dc9dca22c42a48b4,1,boleto,1,595.36
ord_53c22a3bba0e0547a441c42ed0c9,1,credit_card,6,3977.69
ord_4c6614ab80214091c0bb04aff035,1,mercado_pago,1,286.66
ord_4c6614ab80214091c0bb04aff035,2,debit_card,1,670.71
ord_9635231384793863f0869982bc34,1,paypal,1,2071.26
ord_fb0a6fff6e983bddcb10879553f1,1,mercado_pago,1,3328.06
ord_f32ad8bba40455ee483e919ac62c,1,credit_card,6,3910.64
ord_c338d57e7e9f201979fec0fab94a,1,mercado_pago,1,3643.33
ord_5c3d266f83b471eb46a03e10666d,1,debit_card,1,2434.36
ord_ed931bbf2ed24f7279b842aa9e95,1,boleto,1,514.65
ord_ed931bbf2ed24f7279b842aa9e95,2,debit_card,1,579.68
ord_cc1cee1773ab6f8043dbb6707cef,1,credit_card,2,3116.47
ord_69baeb6c69de2b08d17ba6a7b70a,1,paypal,1,947.7
ord_69baeb6c69de2b08d17ba6a7b70a,2,credit_card,2,862.16
ord_43368d5c3a94f39f86bf38df4f71,1,credit_card,1,4742.29
ord_8808fb9334f92c412eb7db6e575d,1,credit_card,12,4676.0
ord_b519a3351af4063cf4a3dbc0130e,1,debit_card,1,4755.25
ord_6454e6dca3ba2000d7dc29f170b0,1,credit_card,2,4267.12
ord_65d125dbd9d812757e9089983754,1,mercado_pago,12,4521.52
ord_f9d7c5626570be7b2170e19fa446,1,credit_card,2,2120.62
ord_f9d7c5626570be7b2170e19fa446,2,paypal,1,1185.93
ord_8b89369a1fbcda2c9e1b736c773a,1,boleto,1,2046.07
ord_6d49b06ef0a6c522b62f244d6399,1,boleto,1,3194.47
ord_af1cb5a3246e0c2815417a0e8046,1,voucher,1,544.43
ord_3fa27ff73b0b82e60a05c0baaede,1,boleto,1,1692.2
ord_5ee8fe21e05137fe79b543250d29,1,voucher,1,4642.25
ord_f1a0f24ff819e25b360fd41eea15,1,paypal,1,2471.59
ord_baff48233f37beafc3c0ea900abc,1,debit_card,1,837.75
ord_7abb654c6c67f33d78a6516f54fc,1,boleto,1,2447.47
ord_09cbb63312d1bd63aac98b232b84,1,credit_card,1,3638.41
ord_254acb09d30c77453adf8370fa59,1,credit_card,3,2598.57
ord_017e568bdae98deaab447a9259e5,1,debit_card,1,2419.59
ord_4b5520a9703449dd6fdaca396a10,1,credit_card,12,304.2
ord_5407f32eb8e3a3e113ab9db44cb1,1,mercado_pago,1,3603.08
ord_d50cbfc78dc24718acd61e09e0dd,1,debit_card,1,282.66
ord_d50cbfc78dc24718acd61e09e0dd,2,voucher,1,581.9
ord_164587bbf33bd3354d5ca8199de1,1,mercado_pago,12,3207.53
ord_f250684ce4cf89c5aa27ff229d5d,1,mercado_pago,2,2150.06
ord_1fdbe6041a28ed6e5f3b3b3d3041,1,mercado_pago,1,3979.17
ord_792f0c57b559203a1f608d20b38c,1,voucher,1,1169.17
ord_ca0e87bd02bc8172c39070525126,1,debit_card,1,2229.09
ord_794f60a65cdd6b4979c24603a173,1,debit_card,1,4609.52
ord_b88d79a9e657e54787f184168a5e,1,credit_card,6,1028.65
ord_ecbc440c2fd24dca458fd5a9c86e,1,paypal,1,1441.15
ord_dced55d77238661df98c2d673d73,1,mercado_pago,2,4303.77
ord_0e6910eed57f81e2e3b11a534b6f,1,debit_card,1,3352.26
ord_5ebe9da855e0a8dbf2dc1460f0e9,1,boleto,1,1828.85
ord_faefc54709224d254bb24e852d2e,1,boleto,1,1784.38
ord_faefc54709224d254bb24e852d2e,2,voucher,1,555.8
ord_540bd16ebe4c83e549b8648719d9,1,paypal,1,1583.98
ord_c7537145dcf41cf3834e9f543762,1,boleto,1,3232.45
ord_79d1fc58355ad8227b603a27c3d4,1,credit_card,2,389.29
ord_c9728b52882830bf6ea2ecf3a2a2,1,mercado_pago,3,4591.21
ord_065a3afe790f8eed8142caa65b9d,1,boleto,1,1344.23
ord_d73b45d9220657c2eae51ec8d706,1,voucher,1,4558.06
ord_855aed5fff7d8f8611c2f1f48b51,1,paypal,1,447.38
ord_cdcfe462985111427f9b9390f1f5,1,credit_card,6,1699.51
ord_35676f6fc593449caeec388514f0,1,boleto,1,1643.43
ord_c1b4d2d246ff58d997d3c4072e01,1,paypal,1,2678.43
ord_13edcc51a836b8d5cf7ce3c6a0d9,1,boleto,1,397.35
ord_7e5bcc8ab34ed9debdadc274493a,1,credit_card,2,4311.85
ord_7e2ea5b4247fced60dcb22f72c3b,1,credit_card,1,3132.13
ord_cabb841dcc8e6b832198b28df0c1,1,boleto,1,4956.05
ord_a31a467b7f60d9ebe09437016fe7,1,boleto,1,3328.75
ord_ac7b85ab08879ee94026a0e6348f,1,mercado_pago,3,3376.26
ord_5ec91933238891a912b06db6a664,1,voucher,1,3739.16
ord_6d113b117458eba3682af8435292,1,mercado_pago,1,744.71
ord_8bb89303c4a9cc19314c00104822,1,paypal,1,3395.77
ord_a38be49ca6332e53762ef4692ebf,1,mercado_pago,3,4886.58
ord_4c583db0fb5cff65800e2371be9b,1,credit_card,1,1785.83
ord_33d74487cbd7b4bdb2e07d5f089e,1,debit_card,1,4214.72
ord_e45bf34df0404150aa2d4d1652eb,1,credit_card,12,1054.48
ord_da5bbf908e9c81735055e9177e23,1,debit_card,1,4154.43
ord_54c1b017cd00a6b7891561f893be,1,boleto,1,1462.53
ord_5a612881a1c35fb8aaa0596bfbdd,1,voucher,1,2772.15
ord_9308edfdce2f6cf12d7ed0428141,1,mercado_pago,12,4594.44
ord_6d4d8d06a956c18a60bcb7aeed10,1,voucher,1,2993.26
ord_9bf22eb0550138696c2b96c6c6ce,1,debit_card,1,1457.06
ord_389122c92ef8e1f6fe33687b7401,1,voucher,1,223.21
ord_72c249533cfbebfa5e363dc4e322,1,voucher,1,1909.07
ord_b331fd04e103510d6974814e723c,1,credit_card,3,1495.4
ord_164be5ff066cbe788814448be83f,1,boleto,1,4462.44
ord_50c0f3d17bd80c3768f6262e486f,1,paypal,1,1106.68
ord_93c453f654dfa112367732d0b5db,1,credit_card,3,1038.58
ord_e6c2c121a476c5ea016e4feb8625,1,voucher,1,3803.88
ord_761012e79763172ba7b1353fa328,1,debit_card,1,1091.16
ord_8bb760b1fde9913b32c35256262c,1,paypal,1,1672.31
ord_2a51fb5fb3fa7b88e4efc0afc545,1,voucher,1,4104.16
ord_1c11f018ee5e1d620cb665bdb533,1,paypal,1,4113.56
ord_1fe1dd1d41bce5541e7151030f80,1,mercado_pago,12,3793.21
ord_8b1b490aecba968d846a6892d894,1,debit_card,1,4561.76
ord_d519979a6d9f97c9d4e3b55c7517,1,boleto,1,1659.69
ord_f3ccd45f8f45aff760644eb94c1f,1,voucher,1,3008.63
ord_9d1f4bdb8c69ec1fafc908a109ec,1,credit_card,6,4579.74
ord_20d86a61ef278f2bda5e41b2f1fe,1,paypal,1,3334.15
ord_3c439891dc971b000bfc2467e0f6,1,credit_card,2,713.08
ord_3c439891dc971b000bfc2467e0f6,2,boleto,1,2115.39
ord_e82c52cfed0a993861d56bed5e88,1,paypal,1,392.82
ord_acebbad58e14ea7312559797951b,1,boleto,1,3503.31
ord_35210dca3be99bebb377ed5f0851,1,paypal,1,2336.63
ord_4feb4b1fbfd0aac11748dae00291,1,mercado_pago,6,4871.6
ord_1741f8c60c9907b74552aa4f2692,1,boleto,1,328.32
ord_3677d54902ee948a5130e3da7326,1,debit_card,1,1255.0
ord_f9426bc339a0aaf293f2abc1b530,1,paypal,1,2021.42
ord_b1c0cd8c15e91b4cc07b282d79cb,1,paypal,1,2315.56
ord_1d709a8f40d54bd7f39fc75e304b,1,credit_card,12,3872.22
ord_3258bd91bad6ff5f4c645b6b37fb,1,mercado_pago,1,1112.42
ord_3bb31c28a85068013daded4e2cd0,1,boleto,1,957.79
ord_d52111da803a55927535050daee8,1,mercado_pago,3,1755.19
ord_558ff2945b5d1b9bbf488fe9fb9b,1,paypal,1,2006.18
ord_0cfe5df929ca1a08470e5df767b6,1,mercado_pago,12,1275.45
ord_46b53512bf62262bf6376f13b386,1,debit_card,1,4620.91
ord_e2743be2b8a253df9ba39203bec2,1,voucher,1,1408.89
ord_9bee0c797f346c91ba80924b283d,1,voucher,1,381.06
ord_9bee0c797f346c91ba80924b283d,2,debit_card,1,1441.1
ord_02a1a88ae7413fa3bd22584e7f12,1,boleto,1,3230.95
ord_9d0dd791a4ef1f526a0e9ce42706,1,boleto,1,2278.55
ord_f26128fcb8e7d461ec35e7723729,1,credit_card,6,4010.39
ord_2a6042043ba8adfb4765f0e36c82,1,credit_card,12,800.36
ord_2a6042043ba8adfb4765f0e36c82,2,mercado_pago,1,2140.86
ord_61275597f4f6d37f6c9acc6cf3d9,1,credit_card,2,4860.78
ord_560154cc808b61c67f2430c46333,1,voucher,1,4349.34
ord_293a787227fce51dbd3a69e442db,1,mercado_pago,12,1403.46
ord_d958ce0add4ad6d498e2e45edb40,1,credit_card,12,2261.87
ord_8e42ab4443070b1c0bdd642481e6,1,paypal,1,1094.99
ord_fa9a33eb7b630cd6137fcfd8176d,1,debit_card,1,4070.82
ord_e33496af3cd6bd279910a0dde609,1,mercado_pago,1,299.95
ord_a0037b3f82cc316b24b83930a53e,1,mercado_pago,6,4920.33
ord_47383de17881da66cd1129c68728,1,credit_card,6,1130.15
ord_057b970a4144c3a6a2c7a91dc634,1,credit_card,3,3346.3
ord_4d3b5c2fd2c3ab0150f0e57a067b,1,voucher,1,1715.33
ord_5ca9fa81540b3138b3a2de76451d,1,credit_card,3,4931.03
ord_fdd65a964b932877f22be16cb973,1,boleto,1,4509.78
ord_f5a051a6bf4f97f246f1d71abb7e,1,paypal,1,2990.77
ord_3fde583ff25c35875c0c86a73ce4,1,boleto,1,359.65
ord_3fde583ff25c35875c0c86a73ce4,2,voucher,1,931.43
ord_3ad0341692a17217916a5c4e523c,1,boleto,1,2348.02
ord_f2f9ab09de5500a3a79c43844ec8,1,boleto,1,1926.0
ord_f2f9ab09de5500a3a79c43844ec8,2,mercado_pago,3,468.6
ord_3644951838847962dfc86e4a6ae4,1,paypal,1,4677.97
ord_4bed1e4c3ce9d239860c106d2185,1,mercado_pago,3,1813.31
ord_f95e642eb792cc08ebf8618425e8,1,paypal,1,1395.42
ord_c009041e6223f6baedccaec18c13,1,mercado_pago,3,2099.11
ord_e0a1f496b64654bcbcd821255223,1,credit_card,6,4496.5
ord_1f9b490265956cd66081860bf895,1,credit_card,1,4806.28
ord_5c6834ca2e83dfc668a4a576ea6d,1,voucher,1,2466.34
ord_b3e18749fc655d39783a80ea4e0d,1,paypal,1,2669.45
ord_e158126bb9343853e0b9d68d0e23,1,voucher,1,4768.8
ord_f0e60b85e7f0d3580f1f9d9f3985,1,credit_card,3,3985.64
ord_402e26f7236c718771660a9a38df,1,credit_card,1,582.96
ord_c16d208494b775da3ee460adeda7,1,voucher,1,793.16
ord_3453f489f342231df23ded4aed1b,1,debit_card,1,1843.31
ord_b4b454b65ed62e523c4594f5e2ab,1,boleto,1,3520.29
ord_f9c308edeb69354ea84716dcfdf4,1,credit_card,2,3718.15
ord_df794020437fb85ce03142154cb8,1,credit_card,2,4990.66
ord_f4d7f17ea0b6f3105d5de72190ee,1,boleto,1,3062.53
ord_f0305283ba742d15e99989a818cd,1,credit_card,3,3780.13
ord_1bd15be7116a998247d52a87064b,1,boleto,1,3029.51
ord_a78495409c9d27678beaf6ba16ba,1,credit_card,12,1788.77
ord_9d9903c0de51a7c3dd3ca3286ec6,1,credit_card,3,2281.84
ord_df683d7d6c292c32ee3b38e1e98a,1,paypal,1,2997.06
ord_2a2bbeeda1c683bc8553de678b6f,1,boleto,1,3795.52
ord_5d5d11560745d368153f94440067,1,mercado_pago,12,3177.45
ord_025ea5f10ea40bfd25288adf4f21,1,credit_card,12,4310.56
ord_16bc1bc94632c7a2a0fb5cb939ba,1,mercado_pago,6,530.27
ord_73aefaea858eb5dc70972eca7549,1,debit_card,1,2175.74
ord_8b857db06c148e6f3ac9708a00cb,1,debit_card,1,3365.63
ord_8f016985c788ec147dc88ebfaba4,1,debit_card,1,1316.31
ord_eede610ac2f7e71da6c30f0d70dc,1,voucher,1,963.85
ord_fc2c93f24a20934da426400b1523,1,credit_card,1,3878.52
ord_b47605a555bae10c61241f48483c,1,voucher,1,1038.55
ord_2e23bdec68568ca2846d1683f070,1,debit_card,1,4809.89
ord_4ef092e5b5a2b11514b0d3a773cb,1,voucher,1,4566.16
ord_84f061fb74ef0b4da1b243001799,1,voucher,1,1693.26
ord_c92ac6f4c72e823141c23b0e34be,1,paypal,1,3711.02
ord_b9f33557503c2befe0c47415cceb,1,mercado_pago,1,571.99
ord_abee8fe0630fab45069b88ba644b,1,credit_card,1,2543.23
ord_072d0668cf7955409d77e1e26edf,1,voucher,1,3490.32
ord_4386df0d1e8617fa035a30c22139,1,voucher,1,2958.01
ord_e995548ab649d2c5331d1f3b95d5,1,mercado_pago,6,1013.61
ord_8e22ae628c472e3ee8572f04b758,1,mercado_pago,3,3378.69
ord_42e59c100229c84eff7008539f9e,1,boleto,1,2951.71
ord_07a2f3678b221dab2c5ffc6a380d,1,debit_card,1,1263.4
ord_8408708fd99d937bfcbe7f83bc76,1,boleto,1,1595.07
ord_d45b1c3347a10557abc797ce5bef,1,voucher,1,1103.33
ord_a9697cbe6ba42890d2a0159fef14,1,credit_card,1,3395.39
ord_7e03baffa542d6c555202b368c18,1,mercado_pago,1,4732.16
ord_fb8eed71bdc0d6425e1bbf9712c8,1,credit_card,6,1851.37
ord_e58a20b2ff34c9e18964a7aa543d,1,mercado_pago,3,1018.5
ord_258fa12a8626fefb9d7ed8f779dd,1,voucher,1,4701.91
ord_7a299a5fa92fa25220b5ac3f449f,1,paypal,1,3339.91
ord_7b637d06bd440fc52ff7d4d9e42d,1,boleto,1,4449.91
ord_80a1e6d621d3a5292a07d420362c,1,paypal,1,914.43
ord_821dffe9ede27d7667077cad5180,1,debit_card,1,3433.33
ord_1cac5a68993b0936dbefb7286561,1,credit_card,1,1007.67
ord_2f8eb14e62bdf544211460fe3f39,1,boleto,1,1886.76
ord_3fce8204bfe8480e35a75dd6f38b,1,voucher,1,4673.51
ord_09e6c96974583f456a7368cbf3da,1,paypal,1,4597.76
ord_760bd0c9bb098e11e1f59308275f,1,mercado_pago,1,1498.8
ord_51dd308727713dfbdfd55d8352bd,1,boleto,1,3564.92
ord_3b6e66315980f1c8c28baa71b84c,1,paypal,1,1252.87
ord_3b6e66315980f1c8c28baa71b84c,2,credit_card,12,2021.36
ord_115649319306b22d8f2abfa4e507,1,paypal,1,890.64
ord_a24804727bf7433441e9cff2fd4f,1,mercado_pago,12,4726.5
ord_bf5601f0c47b4faddc3021c580e3,1,paypal,1,447.24
ord_518041c35e3e296b7a2ee6ad3296,1,debit_card,1,406.72
ord_7a8fee2832e7a8e5b22e25b35ec6,1,voucher,1,4091.95
ord_c2b26857a59cfc70bbacbcd93353,1,mercado_pago,12,1313.63
ord_11822948a3dbb6b5094fe03c8c7b,1,mercado_pago,3,3401.27
ord_8c0290f534b33c99d0ef20490000,1,mercado_pago,6,2335.19
ord_174fbae01be5a42bac995dcad677,1,debit_card,1,1808.79
ord_742b7441cc4ae9f5dffb0cbfabac,1,mercado_pago,6,1392.52
ord_9dc45da3060167ffaddbe6bd3b8c,1,mercado_pago,6,1036.34
ord_683143f1c4fdb1a4ff185794d3ae,1,debit_card,1,3640.58
ord_0f9b49f900857f0802db9dcdf846,1,paypal,1,1257.78
ord_6dd2cd48c27e4590cf2e923e9cb5,1,debit_card,1,1957.43
ord_6dd2cd48c27e4590cf2e923e9cb5,2,debit_card,1,486.89
ord_2626026f1119899bb52057120f51,1,mercado_pago,2,2257.9
ord_e36182e0c522ebe07370d0c499e2,1,credit_card,6,1870.51
ord_da5161518ceea54aea95e48ba5eb,1,credit_card,12,679.27
ord_da5161518ceea54aea95e48ba5eb,2,paypal,1,2035.89
ord_2c7d4d891f1296cff4fcb31f823b,1,voucher,1,2106.8
ord_2c7d4d891f1296cff4fcb31f823b,2,credit_card,6,635.11
ord_04a7b49d01e9fa538cd90d4022f3,1,mercado_pago,12,3081.81
ord_1f3d7c051890ca135aa7c7261d16,1,mercado_pago,12,429.23
ord_1f3d7c051890ca135aa7c7261d16,2,mercado_pago,2,2052.43
ord_00f3e5009fbc1ae16945d149108b,1,voucher,1,297.87
ord_09106023c060da7519ab98aaa405,1,paypal,1,4168.65
ord_3c39ef6387c81ec45b4398ef8bcf,1,boleto,1,2319.2
ord_567fa2f9afc72e0f1dfed48763d7,1,credit_card,1,327.45
ord_749cd7c2fe3cd9e67e0d032c1ead,1,voucher,1,1180.68
ord_18c7bdd7d250a24d523f84c1e80d,1,mercado_pago,6,2694.29
ord_45a2d0db0ad4e72f9f5625ea31ad,1,paypal,1,921.9
ord_1db8f39d7cdebf0cc2b87cbcf5ff,1,voucher,1,1733.19
ord_ded8622d084bcde23391ff194d61,1,paypal,1,987.29
ord_5a36e2851b1dffb8edff7949833c,1,boleto,1,1419.36
ord_3778697ad804028f19f610ea66d8,1,voucher,1,4844.83
ord_62543ff2bfd4718f49ea9f3f7c04,1,paypal,1,1690.12
ord_96567077449c730b5e00430ffd8d,1,boleto,1,2158.65
ord_c7a14b92830bce3ab55ae758066c,1,mercado_pago,12,2233.59
ord_bb543354d7bbceaf7a0b1591e04f,1,paypal,1,897.64
ord_f52c41743fad99ee94eb9b3f4be7,1,mercado_pago,2,1654.9
ord_6cb2257e10b97edbff2ad74995ff,1,mercado_pago,2,1949.77
ord_91b523fb1ee2e970b64867bb5489,1,paypal,1,1747.05
ord_4a7bdb20c0179194e04b423bc5ee,1,debit_card,1,1669.26
ord_4a7bdb20c0179194e04b423bc5ee,2,boleto,1,2326.22
ord_c086189a240b2c27062a121c5a66,1,credit_card,1,2005.46
ord_5d6544e404e752eb08594175153e,1,credit_card,3,3837.78
ord_0cf3a50486184eeef8dd1866464e,1,paypal,1,1744.57
ord_7877b17db3ced88ee8972d1dc210,1,boleto,1,584.43
ord_7877b17db3ced88ee8972d1dc210,2,credit_card,1,918.85
ord_5bcf7f3475a87975fffcded3e6b7,1,boleto,1,2366.32
ord_5ca27a6b8c1a4e0cd1e2bc2537c3,1,boleto,1,4886.72
ord_2ec5a879a36446dc51e8d6e8fa86,1,debit_card,1,2378.34
ord_a6a7b21fb242596a5b84b5c13ca5,1,voucher,1,217.74
ord_a6a7b21fb242596a5b84b5c13ca5,2,paypal,1,2446.94
ord_ee8fa4aebf308f4ce279aafef70a,1,debit_card,1,829.72
ord_3d22a8ef308b116c910c10501218,1,voucher,1,4387.76
ord_fe3da00cee224cae5c63c58c6a96,1,credit_card,6,439.01
ord_2580c45533c62b72852ccb9441a6,1,paypal,1,1552.86
ord_a28cf0e25a80c47fb32fdd77fb74,1,boleto,1,2154.93
ord_93363314182b25204e8d03af2519,1,boleto,1,1236.34
ord_b4ef9f0ffee5904640847360dce2,1,debit_card,1,1996.7
ord_56e1969aa110c1d9e3dc18a659db,1,debit_card,1,2967.46
ord_a8756e71a67b2152e23cdc25dbe0,1,paypal,1,4051.29
ord_3fb85d6247fb015a65aab25af643,1,mercado_pago,12,4431.01
ord_69fbb879ffba01dc45817e494607,1,debit_card,1,2711.5
ord_f6e94886591db9c2ec0d09fefb30,1,credit_card,3,2265.86
ord_ef86419a08e02a7c910ad6c7c9c2,1,paypal,1,3126.32
ord_64c0ed3295148d5158960d8e3f57,1,credit_card,3,2170.13
ord_f9eeeb4814b5f940aee89492ecf0,1,debit_card,1,1181.93
ord_87ca1ccc508dd724e14929d4aa27,1,debit_card,1,1713.72
ord_e6dab1128bdadf0b75e5fa4f403a,1,voucher,1,1035.35
ord_03d46b8d743ca42656713a708933,1,voucher,1,2966.75
ord_b2bbf4bda71add142104f889cce0,1,mercado_pago,6,3267.31
ord_b2c877e0557391c766d6bac08c8d,1,credit_card,12,3866.52
ord_6bd8acbe991f3656793dec49a4e5,1,mercado_pago,6,1240.59
ord_bc6f533e23ef722888a7ebc9489b,1,voucher,1,4560.63
ord_7bdffce8c3e1e907a2c2410f0c56,1,voucher,1,1486.41
ord_7bdffce8c3e1e907a2c2410f0c56,2,mercado_pago,1,1230.34
ord_383fc4e168f8ff2c15bc3db4a2fa,1,boleto,1,4098.23
ord_41a4d2b5ed4aa0e18b9591fe896d,1,voucher,1,2795.22
ord_b68e83e786d9014f6f8b68310584,1,credit_card,12,3809.54
ord_6f4d274ea6cb0643fb4efb8252dd,1,voucher,1,1567.41
ord_ebd85c9270bf7ca92ce02160edd3,1,boleto,1,1703.77
ord_ebd85c9270bf7ca92ce02160edd3,2,debit_card,1,457.89
ord_a448d2ccc195a470d7d353b65540,1,boleto,1,3440.03
ord_34b723a6acdca827f5b68996404c,1,mercado_pago,1,4882.55
ord_db874e599386a7b120ec970a52b1,1,credit_card,2,4421.17
ord_8875ebad72c988ef0eebad005b03,1,credit_card,6,3854.05
ord_cad6a8027aaf2721b9caf3524410,1,debit_card,1,3824.16
ord_58b3830898540fb2209cdfe1631b,1,boleto,1,2076.12
ord_60cbce6a70e7aeda39e9ec9e88d6,1,credit_card,3,4238.84
ord_af2ecaf8eec4d32f47f7d69a5e46,1,boleto,1,3280.98
ord_332d3921cb94db3e85c001a2dbca,1,boleto,1,3650.19
ord_5ce8df32e4114f2b532d7af67baf,1,credit_card,3,1276.89
ord_d944c6358e768bb1b8d536fd136a,1,paypal,1,1713.18
ord_8a4ae257ed93ca0b3ceb3fda1613,1,mercado_pago,2,538.03
ord_23a4f8a5a1f7e4374aa06700984e,1,debit_card,1,676.54
ord_70654507e1269774f0febac186d2,1,voucher,1,2730.73
ord_a4ede0e99898529e283c4db81f3d,1,mercado_pago,1,4699.87
ord_a592d0e585d722758701c10da1f5,1,boleto,1,473.63
ord_9c21b78aa6544af9101d747a9123,1,voucher,1,1321.38
ord_0ddf41e5366f9209d49d9f8ea77d,1,voucher,1,1651.77
ord_0ddf41e5366f9209d49d9f8ea77d,2,mercado_pago,1,1946.29
ord_ab08f8167e4cf893a5b6c87b27ce,1,voucher,1,1649.3
ord_06d79aa9ff02b70bb89cd3f328d7,1,boleto,1,3628.87
ord_dd1aaea9fce2e434ffed6325bcac,1,mercado_pago,1,481.69
ord_d3b261e04b8055cd45dafdf1f5de,1,paypal,1,4253.23
ord_877e7a8e3e31476810602ed93367,1,debit_card,1,1008.04
ord_877e7a8e3e31476810602ed93367,2,boleto,1,2288.32
ord_f35c5e0c5a3cc830c3d8fe927166,1,debit_card,1,2889.02
ord_0af447b233d8b8f6c96b51f6eecb,1,boleto,1,3832.15
ord_55feb396c1718766f380db8c4806,1,mercado_pago,12,1640.74
ord_e67b5b3ef4c0f59827e125661a3c,1,credit_card,3,875.47
ord_19888491bd33c78d8189d107d859,1,paypal,1,672.67
ord_5db8fae2a2b75887169bb27fd717,1,paypal,1,171.67
ord_5db8fae2a2b75887169bb27fd717,2,boleto,1,1484.57
ord_dcf4a3e13a137a6de93f55caf5b4,1,paypal,1,3916.37
